gene,scores,avg_logFC,p_val,p_val_adj
SPATS2,1.8490579,0.07383947,0.0644494430427338,0.0904297701533125
NGFR,1.8463105,0.9926203,0.06484713687450763,0.09073111393443099
PCDHB3,1.8465853,0.24380301,0.06480727659798216,0.09073111393443099
MT1X,-1.8430135,-0.5517574,0.06532703982455522,0.0912738359238856
FCGR3A,1.8237811,0.15808846,0.06818517282647497,0.09513318065240954
TIGD4,1.8089447,0.30193108,0.07045959919386988,0.09814959056476305
PREX2,1.8083951,0.24579416,0.07054501821842345,0.09814959056476305
RP9,1.803175,0.088268444,0.07136074280503232,0.0991454577907452
SPAG6,1.7897123,1.4205462,0.07350017849194884,0.10197507281680174
PLXDC1,-1.7864153,-1.1493669,0.07403204189097207,0.10256953289922387
HBA1,1.7787223,1.2063811,0.07528529656407229,0.10416041030900937
NIFK,1.7778981,0.21108574,0.07542059511703991,0.10420227069095209
HEXD,1.7704799,0.13558856,0.07664723463690891,0.10574973123757112
ENAH,1.7578415,0.21328522,0.07877449269435415,0.10853374548999904
BHMT2,1.7515222,1.2482452,0.07985599740505468,0.10987121973067163
CDHR1,1.7446535,0.09636122,0.08104520129772048,0.11135296355587081
S100A3,1.7410817,0.65159523,0.08166924582402942,0.11205517545980245
CAMTA1,1.7336636,-0.05787537,0.08297779550172084,0.11369333306313131
ARHGAP40,1.7215747,1.8791144,0.08514660339886887,0.11650404216783161
PLA2G12A,-1.7111342,-0.15916844,0.08705634622898485,0.11895302404842008
UPF2,1.7094857,0.13737732,0.08736102095662134,0.11920513451027284
CLPSL1,1.6946492,0.29439032,0.09014197599479638,0.1228308244324698
CD163,-1.6932756,-2.1868346,0.0904030356259756,0.12301757385592291
KLF5,1.6825603,0.26071855,0.09246023769728112,0.1256445969804149
RGS5,1.6814613,0.3564174,0.0926733414876708,0.1257619080106285
ABLIM3,1.6759664,0.9761759,0.09374478228327746,0.12704210932378585
CD74,-1.6734936,-0.16871494,0.09423016119730579,0.12752567518107413
NKD2,1.6721199,0.1061856,0.09450068549708625,0.12771754770178415
SLC26A2,-1.6636027,-0.18904541,0.09619185749516043,0.12982628929959067
ARHGAP39,1.6559097,-0.086867824,0.0977401045120336,0.13173666260317574
ST6GALNAC1,1.6462935,-0.001996354,0.09970334467259977,0.13420043136393348
MYCN,1.6394248,0.20485514,0.10112482081674211,0.1359292984420165
CYP2C8,1.638051,3.9858425,0.10141104407659257,0.13612957472798354
CXCL2,1.636952,0.9531534,0.10164048689834272,0.1362531932475081
SLC7A1,1.6322813,0.23599793,0.10262023360495283,0.13738093351702188
SLURP1,1.6298085,3.1975636,0.10314195631792425,0.13789328930913863
SCGB2A1,-1.6221156,-0.28001818,0.10477859076522184,0.1398928156650068
GOLGA7B,-1.5803539,-1.1109191,0.11402585369636789,0.15203447159515718
DYNLRB2,1.5759579,0.7025911,0.11503551180185538,0.1531748022918665
ANKRD35,1.569364,1.2528259,0.11656316876580854,0.15500088929716094
HSD11B1,-1.5627699,-1.2363212,0.1181067164534553,0.15684318972132216
SKAP2,-1.5613962,-0.56918234,0.1184302980621617,0.1570626412803
ADAMTS18,1.5589235,0.029502599,0.11901449647814927,0.15762667624342333
TMEM64,1.5564507,0.2817997,0.1196009512118242,0.1581921914695061
TIE1,1.5523295,2.5715709,0.12058340369563854,0.15927927625309377
SPINK1,1.5276021,0.91756195,0.1266113541875912,0.16697734690533836
MB,-1.5270526,-1.8872187,0.1267479256247175,0.16697734690533836
ICAM5,-1.5226567,-4.9812317,0.12784462901449822,0.16819876920740348
C2orf72,1.4819939,1.1076057,0.1383419290259615,0.18176846833609778
HSPA1B,1.4762242,0.22465792,0.13988373150955344,0.1835511397585675
C2CD4A,-1.4693555,-1.0827143,0.14173641117492644,0.18573648597823916
LMO2,1.4663332,0.23908862,0.1425575378099243,0.18656606531325184
NUDT12,1.440232,0.048413742,0.14980175163963566,0.19578832361860155
ANK1,1.4358361,0.13153252,0.1510489857304914,0.19715867611137824
ARHGAP44,1.4322643,0.116174854,0.1520681772572337,0.19822816273216273
GATM,1.4311653,0.020000258,0.1523828256389645,0.19837764177670966
CD53,1.4012178,0.08204055,0.1611489604220565,0.20951476898909574
BCL11A,-1.3984703,-0.49185184,0.1619718885125,0.21030904895863875
HSPB6,-1.3907773,-1.132246,0.1642929598472409,0.2130439427038732
KDR,1.3883046,-0.1919894,0.16504431455835922,0.21373885122962447
IGKC,1.372644,0.13032676,0.1698630702587558,0.2196925237244925
RNF183,-1.3701712,-0.62893814,0.17063347078747582,0.22040156643382294
KDM3A,1.3619287,0.1514344,0.17322037893455844,0.22345203628489205
VANGL2,1.3611045,0.14776327,0.17348067342995566,0.2234971792759948
ZNF33A,-1.3512136,-0.13302656,0.1766270406938928,0.22725554392781017
INAVA,-1.3490156,-1.1092006,0.17733197326754124,0.2278669915562188
ATP6V1C2,1.347367,-0.016971316,0.17786204628057178,0.22825245784000933
BTBD3,1.3350034,0.14419292,0.18187524456023463,0.23310108863533946
LAPTM5,-1.3275851,-0.76416373,0.1843151913659078,0.23592344494836198
FXYD3,-1.31687,-0.8193546,0.1878822172914829,0.24017932932107094
C2,1.2924173,1.4178134,0.19621265617454098,0.25050573349439464
ITIH5,1.2773062,2.7165062,0.20149417823306315,0.25691802674447123
DNAH14,-1.2753829,-0.2047888,0.20217373966220686,0.2574535940242737
HOXD10,-1.2547768,0.061906423,0.20955980398680618,0.26651708404475866
SCML1,-1.2539525,-0.67659473,0.20985925835397623,0.2665561898683027
SYNPO2,-1.2492818,-1.3982202,0.21156201908368177,0.2683753490166398
SMOC2,1.2462596,0.06379138,0.2126691140544421,0.26943519941507865
S100P,-1.2429626,-0.69113857,0.21388161888822932,0.27062572185857586
KANK4,-1.2402151,-0.40436015,0.2148958427327866,0.27156264457442586
EPHA7,1.2154877,-0.19056547,0.2241801246500923,0.2829347120265796
KCNMB1,-1.1946068,-2.4610856,0.23224067533978343,0.2927353874676813
BCO2,1.1910352,1.1731304,0.23363980230931036,0.2941252333640049
MYO15B,-1.1800451,-0.05336843,0.23798225181794963,0.299212159446649
NEIL1,-1.1731764,-0.849675,0.240725053443269,0.3022775354629403
ESAM,1.1698794,0.0077001373,0.24204947757062878,0.30355636125166086
MMP11,-1.151746,-0.94940215,0.24942543836428155,0.3124116601734436
EGFL6,-1.1473501,-3.081247,0.25123696222082614,0.31428381654862486
SMOX,-1.1358106,-0.73155373,0.25603582151416227,0.3198835452670642
KYNU,1.1330632,-0.05826268,0.25718773152994623,0.3209185278964864
HSPA2,-1.1267439,-0.39360875,0.2598507585857941,0.3238341112023967
TSNAXIP1,1.1259197,0.07205018,0.26019951220098547,0.32386187716860426
C12orf75,-1.1220732,-0.40025073,0.2618313115198341,0.3254845376286659
KLF6,1.117952,-0.08686083,0.2635875004392447,0.32725757251030135
GAD1,-1.1138308,-0.13130969,0.2653517993677943,0.32903623121606496
EREG,1.1121823,3.7674415,0.2660597913958209,0.32950226350144113
LGR6,-1.1077863,-1.8680347,0.2679541232015973,0.331434526453846
DACH1,1.1066873,0.054394946,0.26842915075113505,0.3316086146265579
IFIT3,1.1033903,-0.26087716,0.2698577025144727,0.3325451439681453
CSTF3,1.1033903,0.109503426,0.2698577025144727,0.3325451439681453
PFKFB4,-1.101467,-1.119009,0.27069342847226785,0.3331611427350989
IL1B,-1.0984448,-2.6394744,0.2720102930727105,0.3343670517077185
ST6GALNAC2,-1.0945984,-0.1419689,0.2736926360554881,0.3360186818899062
SFRP5,-1.0803114,-2.0425258,0.28000352158746145,0.34291789310464416
PRRX1,-1.0803114,-0.09304614,0.28000352158746145,0.34291789310464416
GORAB,1.0682225,-0.0037179235,0.2854201612015699,0.34912059175333826
SCTR,-1.0627276,-2.3574364,0.2879055367014518,0.35172696109339924
HLA-DRA,-1.0566831,-0.47325444,0.29065626248866183,0.35465069174508307
SOX18,1.0550345,0.88161546,0.2914095188760829,0.35513297632073004
C2orf88,-1.0495396,-0.35092238,0.293929844655584,0.35776491521268633
LYZ,1.0465174,0.105303414,0.2953222368589373,0.35901918990694337
SH3KBP1,1.0415719,-0.06776644,0.2976102116927929,0.3613578090566102
IMPDH2,1.0325052,0.22181648,0.3018355239759446,0.36604014643537536
HDAC9,1.0311314,-0.15936837,0.30247918903421955,0.3663728394651353
PIK3C2G,1.016295,25.021881,0.3094889241389801,0.3744061131047174
TTC39A,-1.006404,-0.6316936,0.31422124095506143,0.37966805240855167
WDR86,1.0017333,-0.11306709,0.31647240217754413,0.3816188468835649
LSP1,-1.0014586,-1.179694,0.3166051522027963,0.3816188468835649
SINHCAF,0.99404037,-0.06904643,0.3202032116163831,0.3854873615575874
CCDC24,0.9794787,-0.108020715,0.3273435080626189,0.3936057696946884
PCGF2,0.96848875,0.1768366,0.33280033159580436,0.3996827226913292
TTC9,0.967115,0.08501427,0.3334865409401012,0.4000225497129147
ARTN,0.95887256,-0.20156875,0.33762295178814816,0.40449513064473785
CUX2,0.9544766,1.8645989,0.3398424593353834,0.40650552964049547
ZBTB10,0.9539271,0.08684558,0.3401205540338823,0.40650552964049547
MLF1,0.94183815,-0.124944985,0.34627551302948945,0.4133637893204014
CCDC88C,0.93359566,0.03762121,0.35051249128350315,0.41791873960725373
TMC4,0.9041976,0.1339771,0.36589063897183094,0.43573050883560177
CHD6,0.89320767,-0.031892464,0.37174598500406264,0.44217268240291385
LGALS3,0.88881165,0.07848708,0.3741043044317407,0.4439132416223526
POLG2,0.88936114,0.084067985,0.37380900940857265,0.4439132416223526
PCDH12,0.88523996,1.738979,0.37602723750662737,0.44566191111896575
NELL2,0.87727225,-0.06835657,0.3803387936986632,0.4496973579845934
NEXMIF,-0.87809646,-1.3933601,0.3798913671183137,0.4496973579845934
PADI1,0.8728762,0.68258274,0.38273053308555727,0.45198653431056285
PPP1R14C,0.87122774,-0.31441623,0.38362980655233225,0.45250983127219213
LAMP5,-0.8550176,-3.1179478,0.3925414090716358,0.4624715888349914
SNCAIP,0.85309434,-0.29125693,0.3936069835945073,0.46317690121678673
GPR157,0.85062164,-0.10206719,0.39497957885927837,0.46424140074455467
HSPA1A,-0.8473246,-0.28137285,0.3968142011926523,0.465845784122025
CCDC40,0.84457713,-0.06793892,0.398346973952425,0.46709243281419105
SGPP2,0.84347814,0.21919967,0.3989610802865925,0.4672602026497045
SEMA3B,0.82589424,-0.16394122,0.40886408738530455,0.4782938380733751
TCHH,0.8223225,1.5763224,0.4108933686731492,0.4801015568006643
CNTN1,0.8187508,0.42116857,0.4129286189492417,0.48191198823252684
RNF31,0.81600326,-0.12921315,0.41449825250022876,0.4831754012693618
EXOC3L2,0.80611235,0.37918773,0.4201780748571382,0.48860830937531685
TGM6,0.80446386,0.64788324,0.4211291376168306,0.48860830937531685
WNT6,0.80446386,-0.37031356,0.4211291376168306,0.48860830937531685
S100A1,0.80501336,-0.3651473,0.4208119764196807,0.48860830937531685
FXYD2,0.79045165,24.743229,0.4292640341177918,0.49746486196828205
JAG1,-0.78852844,-0.68926424,0.4303876732280941,0.4981850313212011
PLK2,0.78193444,0.07734867,0.4342530869724367,0.5020734991569431
STUM,-0.774791,-1.7419721,0.43846316520738904,0.5063509428238998
KIZ,-0.772593,-0.7041808,0.4397632787520759,0.5072618285140225
AGTR1,0.76819706,1.8470562,0.4423701322849851,0.5096761570577296
TEX9,0.7649,-0.053400025,0.44433106048130266,0.5113415452406639
FCGR2A,-0.7550091,-1.0221416,0.45024351782330463,0.5175452719359422
PCDHA6,0.74951416,-0.22654681,0.4535473820447067,0.5207395867920707
HSPA6,-0.728908,-1.68907,0.4660579459055074,0.5344849506800733
GPBP1,-0.72753423,-0.18563898,0.46689874266049947,0.5348308922854682
RASEF,0.7110493,-0.1730161,0.477053665153751,0.5458330286418928
ISM1,0.6665401,-0.23393704,0.5050659648877622,0.577218245586014
WIF1,0.66269356,-0.4885516,0.5075268203300003,0.5793631827012201
KBTBD12,0.6582976,0.2853047,0.5103469161379134,0.5812447081616648
ZNRF3,0.6588471,0.13626336,0.5099939565794581,0.5812447081616648
RGS1,0.6560996,2.03904,0.5117600307676868,0.5821857230751667
SCGB2A2,-0.6495057,-2.0574422,0.5160115949443802,0.5863499452288948
CCR1,0.63466924,1.039264,0.5256441674234449,0.5959303018103512
PLIN2,-0.63466924,-0.13542871,0.5256441674234449,0.5959303018103512
SMARCA4,0.62615204,0.15489286,0.5312152333840596,0.6015588031015835
DEFB1,-0.6225803,-0.117395215,0.5335603667917461,0.6035255232125566
C4orf47,-0.61653584,-0.9427483,0.5375409376030666,0.6073355468134876
EPOR,-0.6137883,-0.2574718,0.5393552063856082,0.6086921100506523
VNN1,0.6115903,0.19459541,0.5408088265460684,0.6096390408337499
CCDC198,0.59235793,1.6626282,0.553610920969023,0.6233621266756763
ITGB8,0.5874125,-0.0065725883,0.5569267199664165,0.6256753184673671
ITGB2,-0.587962,-1.0060564,0.5565578205130687,0.6256753184673671
BAMBI,0.5852145,0.11116134,0.558403507980515,0.626624751036958
IGHG2,-0.57367504,-1.2000238,0.566187720310119,0.6346420548560882
ATP9A,0.5643336,0.066845536,0.5725271253109181,0.6410235985422469
C10orf88,0.5621356,-0.32415643,0.5740236336263093,0.6419745710905285
TESC,-0.5582891,-0.73672074,0.5766469721892549,0.6441822031663749
SEMA3C,-0.55279416,-0.06804273,0.5804043749174219,0.6476503261170783
INTS3,-0.52971524,0.05179537,0.5963093599303917,0.6646504326415152
ADAMTS5,0.52861625,-0.07901331,0.5970716683337325,0.6647531930270063
DDIT3,0.5220223,-0.19691099,0.601654798216706,0.6691048877028838
CFAP157,0.5198243,-0.46986014,0.6031860271709785,0.6700565945729123
LRRC15,0.5071859,1.0043687,0.6120243979319704,0.6785493851997612
NMNAT2,0.5066364,-0.12398298,0.6124099718057676,0.6785493851997612
B3GNT3,0.5049879,1.0369458,0.6135673372219614,0.6785493851997612
PLAG1,-0.5049879,-3.1523666,0.6135673372219614,0.6785493851997612
FGF7,-0.5011414,-2.1927533,0.616271600854459,0.6807811002757498
HKDC1,0.50004244,-0.16374095,0.6170452072979931,0.6808774701219233
PPBP,0.48932722,24.110876,0.6246100480831185,0.688459075220504
CD3E,0.4846565,0.7690265,0.6279200273264364,0.6912160556461535
SIN3B,-0.48383227,-0.3366242,0.6285049215653533,0.6912160556461535
EVPL,0.48218375,0.017421786,0.6296754096397149,0.6917364411545927
METTL23,0.46679783,-0.21481533,0.6406445191083537,0.7030081448622643
IGHG1,-0.4585554,-1.0884365,0.6465534808501091,0.7087083458600091
SPNS2,0.45690688,-0.10963127,0.6477379684632977,0.7092230294874076
GPBAR1,0.44701594,0.6003261,0.6548635471215294,0.7162344418352339
ANKRD22,0.44591695,-0.24153803,0.6556572373628619,0.7163127527136112
GCA,0.44399372,0.055767644,0.6570471309773839,0.7170415334758689
COL25A1,-0.41816735,-1.690833,0.6758247700409992,0.7367232658029353
AJAP1,-0.4088259,-0.463057,0.6826674371883145,0.7433656396166937
HPS4,0.40772688,0.07877635,0.6834741878059328,0.7434280639292603
SCG2,-0.4060784,-2.3070543,0.6846849914360741,0.7439293663796117
CXCL10,-0.38464803,-0.8954225,0.7004982138738789,0.7602781489747132
C7,0.37750456,-0.036475573,0.705798681026483,0.7651937612877281
IBSP,0.37640557,23.13591,0.7066154137073382,0.7652428934472484
AVP,-0.37365806,-2.9220226,0.7086587219802567,0.7666188137452722
SEZ6L,0.35387617,-0.3742782,0.7234316824841671,0.7817475261702547
COLEC11,-0.3483812,-0.6188568,0.7275539166839817,0.7844929188592499
TSPAN18,0.3483812,-0.10181422,0.7275539166839817,0.7844929188592499
HMGA2,-0.34013873,-0.7695737,0.7337520441626264,0.7903170768830894
TRBC1,0.33629227,0.6147736,0.7366504814490764,0.7925783921881603
PPP1R1A,-0.32777506,-0.57684666,0.7430817457487519,0.7986317354092761
ANKRD1,-0.32090634,-1.6796972,0.7482813651238179,0.8033496906957007
IL10,-0.31705987,-3.3902092,0.751198177799788,0.8056092890566375
SLC35F3,-0.29947597,-0.57063705,0.7645769150979781,0.8190715980315273
ACSS3,0.2890355,-0.065792955,0.7725542038528986,0.8267246712212248
GJB6,-0.27172634,-0.60738945,0.7858324397623377,0.8400277804356024
PLCL1,-0.2629344,-2.255015,0.7926011459165052,0.8463449020285256
JCHAIN,-0.2618354,-1.6863569,0.7934483456517428,0.8463449020285256
CCL8,-0.26046166,-24.09485,0.794507688083093,0.8465645827910079
GBP4,-0.25771418,-1.3793808,0.7966275084057033,0.8479125411356842
ESM1,0.25606567,-1.5895802,0.7979001222776317,0.848356828831094
NEK11,0.2505707,-0.62683034,0.8021460309253735,0.8519580970856215
LPCAT2,0.24892221,-0.14736077,0.8034209497645005,0.8523995531191279
CLDN1,0.23930602,-0.4565947,0.8108683007212432,0.8593817887985824
NRG2,0.23738277,-0.18573366,0.8123598506258757,0.8600437265964447
ATP2C2,-0.22556859,-0.38415003,0.8215369751396799,0.8669837014240026
CCL19,0.22584334,23.01862,0.82132327079536,0.8669837014240026
SCIMP,0.22584334,22.35162,0.82132327079536,0.8669837014240026
CXCL11,-0.2233706,-3.4855883,0.8232470854154167,0.8678651527439887
PGF,0.21677664,-0.80749565,0.828382423672133,0.872351766754518
MUC6,-0.20661093,-2.0699584,0.8363137198631576,0.8797701061550927
LTB,0.20276445,0.0052212467,0.8393191419464578,0.8819649104813059
ZNF649,-0.20166546,-0.19676068,0.8401782665371311,0.8819649104813059
TRIB1,-0.19919272,-0.29188663,0.8421119916019235,0.8830603548299241
SKAP1,0.19012602,0.7425376,0.8492103811654227,0.8895635671764512
NCAM1,0.1827078,-0.36070704,0.8550272890284828,0.8937693052858324
PCP4,-0.18325731,-0.7584317,0.8545961326096295,0.8937693052858324
GUCY1A2,0.18105932,-0.6848696,0.8563210175165303,0.8941794203962086
LY6H,0.16869563,-0.31198367,0.8660360561129139,0.9033730469653108
EBF1,0.16375016,-0.48231468,0.8699278318749488,0.9064794214495264
APLN,0.16045317,-0.9461872,0.8725241063926109,0.9082307592250473
VWF,0.1549582,-0.94075394,0.8768542699334617,0.9108266343183185
DSG2,0.1549582,0.04348599,0.8768542699334617,0.9108266343183185
CD8A,-0.14863898,-2.4427464,0.8818385102092627,0.9150458181250927
DNAJC5B,-0.14177027,-0.53718644,0.8872614687048044,0.9197109477065475
GNLY,-0.13957228,-1.5773114,0.8889979432705697,0.9205490185014668
AQP1,-0.13655004,-0.5503795,0.8913864640718523,0.9220598251921559
OGDHL,0.13160457,-0.6866481,0.8952970694901282,0.9244019621849509
IGLC1,0.13132982,-1.0884231,0.8955144008666711,0.9244019621849509
OGN,-0.12748334,-0.1548484,0.8985578562137781,0.9265794109813597
SLAMF6,0.11292167,22.173994,0.9100926578023456,0.9365268843775174
TRBV28,0.11292167,22.735655,0.9100926578023456,0.9365268843775174
S100A9,0.110448934,0.35778394,0.9120533495204403,0.9370488808312302
TRAJ34,-0.10989943,-0.5669972,0.9124891319384761,0.9370488808312302
CAPN14,-0.09396402,-1.2897782,0.9251377416793185,0.947013101358802
BDKRB1,-0.09286502,-1.9293236,0.9260107946754415,0.947013101358802
PRND,0.09451351,-0.005627626,0.9247012489229249,0.947013101358802
DLK1,0.09506301,0.9632273,0.924264778835153,0.947013101358802
POGZ,-0.09121653,0.07536517,0.9273205409179486,0.9473758770243099
CXCL9,-0.08901854,-0.31612936,0.9290671750146795,0.9481837835540762
EYA2,0.07885284,-0.16208062,0.9371496718779988,0.9554496140832218
PPP2R2A,-0.06978614,-0.30017072,0.9443638788139663,0.9618161886893785
HK3,-0.06374167,-1.2319055,0.949175923256903,0.9657256573034336
DBH,0.057147704,0.0878382,0.9544275351186359,0.9665574896220568
CPT1C,-0.0582467,-1.4371217,0.9535521228741088,0.9665574896220568
BTK,-0.057147704,-0.9665332,0.9544275351186359,0.9665574896220568
LILRB5,-0.05659821,-0.6276706,0.9548652619250158,0.9665574896220568
MMP9,0.05797195,-1.0273027,0.9537709707230463,0.9665574896220568
LPAR1,0.050004244,-0.28372547,0.9601190077841547,0.970884868218024
POU2F3,0.040113293,-1.1375264,0.968002803910835,0.9778602662724526
SAMD3,-0.03626681,-0.6038338,0.9710696119057253,0.9799603814959099
CXADR,0.03296983,0.0570044,0.973698646722392,0.9816077556317319
TIGD2,0.03132134,-0.6768277,0.9750132730877845,0.9816077556317319
EIF3E,0.030497093,0.043981418,0.9756706119484754,0.9816077556317319
IFI44L,0.028848602,-0.8729899,0.976985338795063,0.9819346059622112
PLEK,0.022529384,-1.1570604,0.9820256730316038,0.9860014854730274
CCL4L2,-0.017583909,-0.30321893,0.985970793182569,0.9879626533708167
RHOH,-0.017583909,-0.33469778,0.985970793182569,0.9879626533708167
TBX1,0.004670726,0.20477329,0.9962733134525958,0.9971501765730475
KLRK1,0.0035717315,0.3541786,0.9971501765730475,0.9971501765730475
