gene,scores,avg_logFC,p_val,p_val_adj
MUSTN1,4.4766245,0.38470283,7.583244377594223e-06,1.59933561478673e-05
CLDN4,4.473964,0.55539876,7.678258295943731e-06,1.616287925854892e-05
VEGFC,4.4737597,0.32735285,7.685614014779385e-06,1.616287925854892e-05
ASPN,4.461209,0.68967026,8.149871422314536e-06,1.7114729986860526e-05
TCEAL2,4.441291,0.23781371,8.942091516035076e-06,1.875160417770551e-05
HMOX1,-4.4350834,-2.0759454,9.203667201207562e-06,1.9272636446973097e-05
IGKV4-1,-4.409504,-2.936792,1.0360773611211574e-05,2.1664775545492194e-05
ENTPD2,-4.399272,-0.48238215,1.0861462655432613e-05,2.2679474578815256e-05
HPN,4.361073,0.19679032,1.2942604931377984e-05,2.6986708154788138e-05
BMP7,4.353502,0.44828185,1.3398007748105728e-05,2.789670168514932e-05
ICAM5,-4.334334,-1.3738446,1.4620201989579006e-05,3.0398439780312786e-05
PODXL2,4.317213,0.48857978,1.5801179075500356e-05,3.280753282625074e-05
ACP6,4.3138022,0.40442413,1.604705205467946e-05,3.3271038815767e-05
SLPI,-4.2999554,-0.67987204,1.708326738673972e-05,3.536958177254562e-05
RHPN1,-4.2977724,-0.13067451,1.725232010831886e-05,3.566935381044827e-05
FERMT1,4.2575274,0.063872196,2.067004973688471e-05,4.261567056552668e-05
LIX1,-4.257732,-0.8509082,2.0651143464364408e-05,4.261567056552668e-05
MET,4.256504,0.23755728,2.0764828558586107e-05,4.2751117620618457e-05
HID1,4.2329025,0.3844102,2.3069438076219332e-05,4.7429474086772616e-05
THBS1,-4.231879,-0.7740144,2.317465982131392e-05,4.751290088888628e-05
RNF217,4.232016,0.28153032,2.3160603914938174e-05,4.751290088888628e-05
HLA-DQB2,-4.223012,-7.239317,2.410590939823539e-05,4.9353324255440146e-05
KCNN1,4.2103243,0.34052813,2.5500421776152774e-05,5.2135771920646145e-05
ANKZF1,-4.209506,-0.4429476,2.5592976523894006e-05,5.225232706961693e-05
PROM1,4.2032986,0.4058917,2.630532161206718e-05,5.3632209111981634e-05
OAS2,-4.1981826,-1.7755522,2.690655391679959e-05,5.478204190816537e-05
SLC16A3,-4.171716,-1.0307504,3.0231377936032458e-05,6.146628708985852e-05
ENO2,-4.12847,-0.9989721,3.651852245475927e-05,7.414672376864105e-05
FRZB,4.123968,0.4752733,3.724008071772196e-05,7.550747400696728e-05
CD47,4.111076,0.39498088,3.938198473127731e-05,7.974038230713175e-05
SYNPO,4.1091657,-0.007852714,3.97090783146356e-05,8.029208407498532e-05
POMC,4.0727406,1.9373395,4.646316085451538e-05,9.381984403315606e-05
NPR3,4.066124,0.3296629,4.780150140660451e-05,9.638985880344119e-05
KLHL14,4.0655785,0.28660125,4.791349647987569e-05,9.648334222659899e-05
GABRP,4.0505033,0.22177252,5.1107553777418396e-05,0.00010277442414884411
OAS1,-4.034337,-1.9443187,5.475664059562789e-05,0.00010996210611417077
GPNMB,-4.0260153,-0.592057,5.6729996348030716e-05,0.00011376956975662366
PTPRM,4.003437,0.32249063,6.242880419729718e-05,0.00012502771412810197
KRT15,-3.966125,-2.3299756,7.305053834144431e-05,0.00014610107668288863
CES4A,3.9466164,-0.045687683,7.926339141788576e-05,0.00015831139318517944
SLC7A11,3.9380898,0.17338952,8.213282423707846e-05,0.0001638198800929516
SGSH,3.9327693,0.09282284,8.397280210526447e-05,0.0001670839844718225
EGFR,3.932701,0.16397178,8.399664253379375e-05,0.0001670839844718225
C2orf72,3.9290178,0.36277127,8.529356632710016e-05,0.00016939792718651618
PTPN13,3.9287448,0.03447919,8.539038370422347e-05,0.00016939792718651618
CEP131,3.9142156,0.32373533,9.069854632836648e-05,0.00017968579932978266
C2orf88,3.9054163,0.138629,9.406331361858733e-05,0.0001861010377110678
MSI1,3.9039838,0.1994785,9.462210064959807e-05,0.00018695495692864136
CNTN6,3.88543,1.3346361,0.00010214886157155126,0.00020155547182574543
CENPF,3.8547347,0.26464415,0.0001158551955354722,0.00022829374991574278
NRIP1,3.8421836,0.3999505,0.00012194452617187016,0.00023997115592054772
SINHCAF,3.839728,0.3964737,0.00012317067996459787,0.00024206002613363483
GPRC5A,-3.8113518,-1.4404974,0.00013820891017705028,0.0002712511321231828
TSPAN1,3.8107378,0.17427759,0.00013855261371824353,0.0002715631228877573
HHIP,3.7942986,0.23962454,0.00014806130711323817,0.000289813743617124
CNTN5,3.792389,0.27097258,0.00014920505303226726,0.0002916641329221182
FGF9,3.7848172,0.31316432,0.000153821550754308,0.00030028908314586023
B4GALNT1,3.77861,0.18374178,0.00015770619990031047,0.0003074643419807114
HILPDA,-3.7447085,-0.39364505,0.0001806032985989578,0.0003516382105171761
SULF1,-3.7247224,-0.7313972,0.00019553025931674995,0.00038019772644923603
WNT5A,-3.6909573,-1.110327,0.00022341154274603702,0.000433837474024669
CLEC2B,-3.6687202,-1.4194896,0.00024376762222321922,0.0004727419586650821
ARVCF,3.6598527,0.4107121,0.0002523602815127224,0.0004887610195305691
KCNJ8,3.6484613,-0.022101922,0.00026381566490671544,0.000510275036069568
PTGDS,-3.6444368,-0.27127084,0.0002679780212702448,0.0005176447979858868
SPINT1,3.6399348,0.3058762,0.0002727071328917927,0.000526088563452671
COL19A1,3.6168108,0.18072763,0.0002982550892818709,0.0005746198967815861
SMIM10L1,3.60692,0.24441211,0.0003098530299604719,0.000596183185918709
TRMT11,3.595324,0.39360762,0.00032398806171762254,0.0006225652950652354
CERS4,3.59471,0.46433932,0.0003247529554771387,0.0006232204236963367
ST14,-3.585024,-0.10942882,0.000337047204072711,0.000645970521495287
CGN,3.5772479,0.3202183,0.00034723093893597305,0.0006646217190571359
EPHB6,3.5756106,0.103955954,0.0003494112395398114,0.000667925256337481
TMCC3,3.5614226,0.24816743,0.00036885082897662096,0.0007041697644099127
PDE6B,3.5540557,0.1907743,0.0003793388571013805,0.0007232530738508811
SCEL,3.5537148,-0.5337991,0.0003798311009063197,0.0007232535211558161
SOSTDC1,3.546757,0.031836405,0.0003900041279329381,0.0007416637361725989
LARGE2,3.5463476,0.21426792,0.0003906103999541183,0.0007418569611531703
RDH10,3.5340695,0.19930403,0.0004092133740602116,0.00077598576272344
IGLV3-1,-3.5337968,-4.133482,0.00040963602168257783,0.00077598576272344
HLA-DMB,3.5308635,-0.035589732,0.0004142053074148913,0.0007836316626768213
NSMF,-3.5284762,0.009384194,0.0004179595887289325,0.0007897179889865433
C1QL1,-3.5063071,-0.7917142,0.00045437043385372644,0.0008574127570795608
RNF43,3.4966893,0.31336305,0.0004710701048495858,0.0008877859668319116
IFIT1,-3.486594,-2.3708086,0.000489213561715101,0.0009207988933690122
GUCY1A1,3.482774,0.055410057,0.0004962470165355649,0.0009328428571704353
TMEM59L,3.4807277,0.57488877,0.0005000536134027911,0.0009387979715224815
HLA-DPA1,-3.473088,-0.75263,0.0005145067679124882,0.0009647001898359154
DSG1,-3.4662666,-6.612287,0.0005277394810307423,0.000988251002694511
CXADR,3.4623787,-0.01342999,0.0005354233501794815,0.0010013642808700226
L3MBTL1,3.4614236,0.116216965,0.0005373264971086638,0.0010036466972677708
PAX8,3.4570582,0.47911933,0.0005461071336207427,0.0010187531553584922
C11orf96,-3.4519422,-1.7636636,0.0005565669957355259,0.0010369499160091547
LRRC8D,3.4473038,0.2991998,0.0005662116036460318,0.0010535836169109705
CDH1,-3.4359124,-0.21414739,0.000590562053103643,0.0010975047004580976
PLPP2,3.4186547,0.28266406,0.000629315417203259,0.001168047554657564
TRIM36,3.4176996,0.38400108,0.0006315274699567581,0.001170373292326956
LYZ,-3.4174268,-1.392451,0.0006321608123180973,0.001170373292326956
CMAS,3.3924613,0.07841577,0.0006926773886644479,0.0012807996997946393
COL9A1,-3.3843439,-0.011015937,0.000713485586087938,0.0013176178537051117
HAGHL,3.3762267,0.005147385,0.000734873337668343,0.0013554125550470065
GPT2,3.3494194,-0.06279478,0.0008098112271775179,0.0014917575237480595
OAS3,-3.3292968,-1.3029022,0.0008706557146138517,0.0016018321658102152
AARD,3.3252723,0.052376006,0.0008833222543316037,0.0016231046423343216
ZNF467,3.2864597,0.11868287,0.00101455330693914,0.001861914308614901
TMEM158,-3.2745225,-1.5568055,0.001058407223947955,0.0019399733406527352
MFAP5,3.2538543,0.07868803,0.0011385069722468493,0.002084190845831717
ECM2,3.2462826,0.06965092,0.0011692268971025374,0.0021377655954486693
TAGLN,-3.2280018,-0.71941984,0.0012465818696384074,0.0022763668923831784
CGREF1,3.221931,0.05403374,0.0012732982686294823,0.0023222685544483116
OMD,3.2156553,0.40563515,0.0013014700269700827,0.0023707074840718977
PLD6,3.1876202,-0.029462429,0.0014344880388033258,0.0026097740309911992
MME,-3.1805944,-1.5898744,0.0014697325179976952,0.0026705893713925982
EGFL7,-3.1762288,-1.6274835,0.0014920321675138076,0.002707762081784318
MEIOC,3.1690664,2.090112,0.0015292937891860578,0.002771962848463015
TACR1,3.1651785,1.0711923,0.0015498786378920044,0.0028058147754941457
LAMA5,-3.1612904,0.0562249,0.001570718378916924,0.002840044301362704
SHANK2,3.156038,-0.16565464,0.001599280082845395,0.002888134793344878
DHX40,3.103037,0.37877858,0.0019154555137450738,0.003454870681233446
WDR54,3.0874166,-0.052677542,0.002019043894216287,0.0036372481917866933
CXCL8,-3.0841424,-2.2312083,0.0020413981763801586,0.0036730175266570784
TMEM74B,3.0767074,0.091329336,0.0020930068345459698,0.0037612714508344445
HEYL,3.0762298,0.025990088,0.0020963616994849298,0.003762700486255002
BHLHE41,3.0374854,-0.026239656,0.002385609800426563,0.004276641959301278
USP5,3.036394,0.20726807,0.002394262908964988,0.004286926280363621
MGST1,3.028686,0.31610453,0.0024561981593941755,0.004392471160960387
ELN,-3.023843,-0.45519274,0.002495859633462307,0.004457975286986137
CXCL12,3.0179768,-0.33533198,0.0025446845926606412,0.00453966790195527
CA9,-3.016749,-1.3801228,0.0025550136799828353,0.004552569829787597
CD1A,-3.0070627,-5.1232924,0.002637852851613179,0.004694483888464131
TMTC1,2.9976494,0.33868304,0.0027207037747285848,0.0048360756334353315
TNFAIP2,-2.9895322,-0.13143954,0.0027940494079667783,0.004960450035883048
PDLIM3,2.9810057,-0.016927844,0.00287303401558733,0.005094523525830368
S100B,-2.948946,-2.83307,0.0031885962983889938,0.005647272962207014
CD207,-2.9317565,-2.118488,0.0033705079341285757,0.005962270352790621
LY6D,-2.9294374,-6.249628,0.003395762163767006,0.005999724015309494
CIITA,2.9288917,-0.13343853,0.003401729317088232,0.006003051736038057
COL23A1,-2.9250035,-1.1097499,0.003444522361280747,0.006071280420962467
HLA-DQA2,-2.9001062,-4.6241956,0.003730362705017043,0.006567225360928208
SDC1,-2.8970366,-0.7333043,0.0037670576164360947,0.0066238931772261474
EFNA3,2.8924663,0.04301909,0.003822300340051327,0.00671300059722276
MEIS1,2.876232,0.3705823,0.004024538648628789,0.007059751567403723
SLC9A3R2,2.8657272,-0.16993184,0.00416052503029975,0.007289596894565711
DSC3,-2.8604066,-5.6421447,0.0042309798594318835,0.007404214754005796
ABCA2,-2.855359,-0.18323824,0.004298820146063521,0.007513990029385702
ERBB3,2.8531764,0.13633682,0.004328460781507055,0.007556813953462437
PKP1,-2.8493564,-4.6213603,0.004380778078680024,0.007630028170212838
SIN3B,2.8494246,0.33962157,0.0043798388367978485,0.007630028170212838
SCIN,2.8331902,1.6015031,0.004608597012899645,0.00801732261415678
NKAIN4,2.8202298,0.100625634,0.0047989269793176125,0.008328716245096684
EPS8L2,-2.8203661,-0.39047948,0.0047968870043092705,0.008328716245096684
GFAP,2.8196158,0.025080124,0.004808116585373261,0.00833482474115412
LGALS3,-2.8048139,-0.96342254,0.005034564503026975,0.008717090482272854
CLDN16,-2.8011303,-0.8293387,0.0050923936161504785,0.00880684543028377
ADAMTS14,-2.7847595,-1.0383476,0.0053567438615950425,0.009253129819676513
OSR2,2.7653873,0.10534238,0.005685525458114016,0.00980953336083052
NTRK2,2.7613628,0.87992465,0.00575607054425696,0.0099196057444991
EFEMP1,-2.7515402,-0.5961452,0.005931573918161987,0.010210086252573912
RAPGEF5,2.7502441,-0.28681388,0.0059550872208902535,0.010238571011355174
FZD4,2.744037,0.004102834,0.006068872175556632,0.010422011796808702
CRACR2B,2.7394667,-0.013244718,0.006153895679199801,0.010543387702125533
AQP3,-2.7396712,-2.2699084,0.006150065835396196,0.010543387702125533
CDH6,-2.7287574,0.086500645,0.006357346299354253,0.01087927713626397
C6orf132,2.728348,0.1546563,0.0063652401996669395,0.010880119876174885
SPRY4,2.7253468,-0.093623936,0.006423398839060966,0.010966778505713844
ENG,2.7231638,-0.048800875,0.006465995861729917,0.011026698279284198
NMNAT2,2.7194805,4.2097898,0.00653845487872322,0.011137344926678023
ATP13A4,2.715797,-0.20493728,0.0066116433702791385,0.01124897656748881
AHNAK2,-2.7021546,-1.3709755,0.006889171491743615,0.011707609355911114
AIF1L,2.6971753,0.006562436,0.006993047866238161,0.011870416123983945
ARHGEF28,2.6814182,-0.065513864,0.0073310846633679524,0.012429866730277845
PROSER2,2.6660023,0.03597118,0.007675918829489406,0.012999539953167542
TBX1,-2.6634102,-1.3780379,0.007735306649519853,0.013085041167772364
PTPRC,-2.6593175,-1.6609986,0.007829915497891575,0.01322985722057542
FGFR2,2.6569982,-0.08743473,0.007883986130013426,0.013305923778553084
FCER1A,-2.6422644,-3.6415234,0.00823537399543017,0.013883027262938474
HELZ2,-2.6300545,-1.6104118,0.008537119916490438,0.014375219103368779
CYB561,2.6152525,0.22165231,0.008916154085167138,0.014996277465898964
EFNB2,2.6097953,0.23863214,0.009059638161532345,0.015220192111374339
COL10A1,-2.6093862,-0.82049835,0.009070482121684409,0.015221014519264931
FMO1,2.6018145,-0.32612848,0.009273196533200847,0.015543442307645662
ICAM1,-2.5970397,-0.75229925,0.00940310377332302,0.01574323752481189
THSD4,2.5937655,0.17299926,0.009493118821180107,0.015875864240198816
PRR36,2.5931516,-0.02570944,0.009510081942260535,0.015886159608094304
IGHJ6,-2.5785544,-1.2632804,0.009921471046361966,0.016554554413339487
CA12,-2.5714602,-3.2734838,0.010127064837225945,0.016878441395376576
RSPO3,2.5676403,1.1904068,0.010239333140282485,0.017046228444184883
FAM83A,2.5621834,0.67137396,0.010401638246318538,0.01729684188019033
SPEG,2.5606146,0.30940846,0.01044872272154683,0.017355505537484564
NABP1,2.5520198,0.337949,0.010710044130214072,0.01776948631085179
ADAM12,-2.5493596,-0.92029715,0.010792098761987492,0.017885439887397537
TFPI2,2.5454032,-0.17491429,0.010915162390851121,0.018069018822692733
LEF1,2.5219383,0.265521,0.011671020102860332,0.01929853717795803
PCDHGB1,2.5200284,0.057718232,0.011734540294221468,0.01936752084137774
COL11A1,-2.519892,-0.15941711,0.011739089163039163,0.01936752084137774
CFI,2.5050216,0.486762,0.012244390703956323,0.020178536249793492
KRT75,2.5046124,2.4197273,0.01225856650324243,0.020179275206905233
SAMD9L,-2.504203,-1.610856,0.012272756841156673,0.020180036416667015
COL25A1,2.5006561,0.020797286,0.012396350645401781,0.020360486534905717
MYH14,2.4955401,-0.1191582,0.012576552490305327,0.020633406429407176
PCDH1,2.487423,-0.3275865,0.01286723408974472,0.021067329181116024
TACSTD2,-2.4873548,-0.16385306,0.012869701771865437,0.021067329181116024
S100A2,-2.486809,-0.66512734,0.012889458307809805,0.021076199902647846
LZTS3,2.4795785,0.20704323,0.013153777002716433,0.021484502437770173
EPSTI1,-2.4724162,-1.33187,0.013420316016972123,0.021895521137568284
CBLN2,2.466891,2.6950305,0.013629181804540855,0.022211637752411372
HEG1,2.4258957,-0.28489548,0.015270663565889617,0.024859219758424957
CCL28,2.4097974,0.1196495,0.015961376273676085,0.02595489283440691
TRIM29,-2.4075465,-1.9186732,0.016060116155643803,0.0260865975124822
RELN,2.3702345,-0.035802122,0.01777680681560585,0.028843163376314127
MACC1,2.3682563,0.2690418,0.0178721483426707,0.028965885406533547
DYRK1B,2.3593888,0.17466833,0.018305067824016558,0.029634856499233853
FXYD3,2.3506577,-0.31619713,0.018740268998921915,0.03027829162143237
CYYR1,2.3505895,0.17569081,0.018743704337077182,0.03027829162143237
TNFSF10,-2.3348324,-1.3352827,0.019552177719434165,0.031549617176254915
ADAMTS4,-2.3216674,-1.4493605,0.020250848073739728,0.03264116959254101
L1CAM,2.3194165,-0.060893595,0.020372465684046517,0.03280123171472988
CLDN5,-2.3171654,-1.1996945,0.020494719920803407,0.03296196748750658
GLT8D2,2.2826502,-0.3443757,0.022450985120397466,0.036068795767195926
SEMA6C,2.2727594,0.016819937,0.023040684056605733,0.03697577026551357
LRRC75B,2.2699628,-0.17785025,0.02320984722674244,0.037206625325312305
VGF,2.2389944,0.27137527,0.025156281492538807,0.040282934416156914
IGHM,-2.2371526,-2.4855962,0.025276364314707027,0.04043118122156619
GRID2,-2.2321732,-1.4575363,0.02560351968418883,0.040909971669301715
ACP5,-2.2284896,-1.9911484,0.025847876108047504,0.04125556772945693
LRATD2,-2.225693,0.15608427,0.026034750402699248,0.04150876691102808
MMP13,2.1991584,1.2136576,0.027866653246354515,0.04438134374013124
SYT8,-2.1823783,-2.765301,0.02908162216463961,0.04626621708010847
LOXL2,-2.1782856,-0.82822543,0.029384780199629174,0.046697975019951224
BDKRB2,2.1769214,0.00046229755,0.029486435217028952,0.04680891983696821
FLT4,-2.1716008,-1.165178,0.029885785278723594,0.047391698338429
KCNMA1,-2.1681902,-0.9123893,0.03014421720828071,0.04774999924156535
CD200,2.154957,-0.20817527,0.03116519438143949,0.04931413965631437
ASS1,-2.1271946,-0.9396892,0.03340390661587413,0.05279972336057523
NID1,-2.1165535,-0.98683983,0.034297747965300246,0.05415433889257934
PODXL,2.1014788,-0.07139436,0.03559896004027083,0.05614857431244433
CAPS,2.0980682,0.22346558,0.03589912469109443,0.05656132186056679
FXYD6,2.0959537,0.092309624,0.03608630855033665,0.056795367846889586
LAMC2,2.0930204,-0.26551992,0.03634732780644248,0.05714499665825716
BST2,-2.0847669,-0.7142044,0.03709047385555313,0.058251064709041775
ESAM,2.0787642,-0.5185226,0.03763903507928394,0.05904950007102176
ITGB2,-2.0771952,-1.4698372,0.037783541733201295,0.059213013163972185
LIF,-2.0712607,-1.5505393,0.03833443044370846,0.06001236714829759
LRP2,2.0702376,-0.05389359,0.03843009807416755,0.06009813209470882
RNF150,-2.0638938,0.20063744,0.03902777799640779,0.06096794224731079
FST,2.0615065,0.09076628,0.039254747036078425,0.06125740779515423
SGK1,-2.0570045,-1.2362449,0.03968579602095672,0.06186439040382437
CALCRL,2.0495012,-0.29505607,0.040413136844030306,0.06293147368720821
ADAMTS12,2.0377686,-0.20931809,0.041573074693741115,0.06466922730137506
NRP2,-2.0334713,-1.0221587,0.04200493130404939,0.0652719334217258
STC2,-2.0229666,-1.7285669,0.043076588649852685,0.06686651036460765
CLIC3,-2.0174415,-3.0620048,0.04364946603465076,0.0676842985980344
SMPDL3B,2.014031,0.16267626,0.04400629593442865,0.0681657060312014
CALML5,-2.0095289,-4.6970196,0.04448107950448071,0.06882861775956488
TIE1,-1.9976599,-1.3648282,0.04575354109619466,0.07072313923386556
LMO3,-1.9943175,0.13606644,0.046117363910480484,0.07121063545000662
GRIA2,1.9913844,-0.11332505,0.0464386411658315,0.0716314821760465
DNAH11,1.9851089,-0.14304923,0.04713235659719022,0.07262532934787172
RGS1,-1.9846314,-2.035159,0.047185494273032834,0.07263107495430185
PLXNB1,1.9813572,0.3671727,0.0475512259247107,0.07311747082565348
IGFN1,1.979379,3.0688014,0.047773341550376186,0.07338224877643991
FAM171A2,1.9771963,0.34359407,0.048019446037142505,0.07368328358517691
KIF26B,1.9759685,-0.41430283,0.048158347359998355,0.07381936456642084
CXCR4,1.974195,-0.47945404,0.04835957842323772,0.07405060446058277
OASL,-1.9733082,-2.1601756,0.04846045851420064,0.07412786057843386
FGF11,-1.9640313,-0.7500068,0.04952645535537765,0.07567971868233382
SOX18,1.9340862,-0.34529567,0.053102525226925955,0.08105992947412373
GALNT3,1.9254916,0.33013,0.054167896397494114,0.08260042292978874
KRT16,-1.9073471,-4.181262,0.05647565561202653,0.08603027331572954
GLB1L2,1.8945233,0.11955222,0.05815559575143292,0.08849764570870228
CFD,1.8932954,-0.6504939,0.058318596776443556,0.0886539165060724
NOG,1.8851782,-0.2851272,0.059405788822321275,0.09021333633141763
CCL18,-1.8843596,-2.9516866,0.059516349075341785,0.09028795989757732
BARX1,1.8819722,-0.14844993,0.059839791966649056,0.09068504555770528
APOD,-1.8763788,-1.1614054,0.060603284301436314,0.09174750558507866
TENT5C,1.8726953,0.016701952,0.06111046718737346,0.09242015099324997
LCNL1,1.8656695,-0.02485228,0.062087620406041516,0.0938014409012138
TCIM,1.8641006,0.5508262,0.06230757632102789,0.09403710183974434
AFAP1L2,1.8624635,-0.28911456,0.06253778239314334,0.09428773345427766
C3,1.8464336,0.0017250987,0.06482926112412671,0.09764243222588756
HOPX,-1.8351787,-3.2712169,0.06647921925296553,0.10002502794458477
VSIG4,1.8284938,-0.04335501,0.06747546163004695,0.10142017238872088
C1QA,-1.8254925,-1.3859013,0.0679267331466007,0.10199417540909402
PGGHG,-1.8225595,-0.23383063,0.0683701438030166,0.10255521570452492
RGS5,1.8079621,-0.3866138,0.07061240794853679,0.1057028917355897
TM4SF18,1.8080984,-0.29770645,0.07059117633496242,0.1057028917355897
PAG1,1.8062568,-0.46763656,0.07087824531551477,0.1059928999123161
C20orf96,1.7984805,-0.01879615,0.07210088629516903,0.10771168989217324
EHF,1.7919322,-0.12744589,0.07314382740371812,0.10915880840960979
GOLPH3L,1.7848381,0.28399372,0.07428757504383886,0.1107532812519707
MALL,-1.7774712,-2.1062324,0.07549074012920153,0.11233590385195928
NR4A1,-1.777403,-0.62452054,0.07550195442567059,0.11233590385195928
SRPX2,-1.7756977,-1.0510833,0.07578275403557835,0.11263968496693648
DIO2,-1.7683308,-1.0554378,0.07700561640598211,0.11434167284524617
SH2D3C,1.7660798,-0.4406376,0.07738246048191161,0.11478528446862771
FCGR3A,-1.763556,-1.0333616,0.07780676788199725,0.11529833547029836
NOTCH4,1.7625328,-0.14110063,0.07797932328644919,0.11543766891347462
RGR,1.759395,1.4333926,0.07851043699100296,0.11610698428246917
HAPLN1,1.7587129,-0.09151898,0.07862628516817469,0.11616144642936362
COL15A1,1.7454115,-0.36252975,0.08091325866971369,0.11942017092819189
TPSB2,-1.7327241,-2.218711,0.0831447214963275,0.12259051213600945
ITGA11,-1.7227651,-0.93963915,0.08493100935429714,0.1249735573081249
NETO1,-1.7228333,-1.0057857,0.0849186697713585,0.1249735573081249
NID2,1.720514,-0.032612216,0.08533902980277087,0.12544837381007318
FBN3,1.7164896,0.083720624,0.08607246939760145,0.12640012988458954
TYRP1,1.714989,-0.30048975,0.08634725545367099,0.12667711129430775
EVPL,1.7126697,0.09942259,0.08677331804933557,0.12717525177719172
SEMA3E,1.7053028,1.0539702,0.08813796268804518,0.12904661867671952
LBH,1.703461,-0.18536302,0.08848181389176188,0.12942116061780096
GRP,1.6898869,-0.37126905,0.09104959839684458,0.1330446417926059
ZNF117,1.6689458,0.24948747,0.09512812968500471,0.13886628663054312
MAB21L4,-1.6495053,-2.2966716,0.09904415668977447,0.14443939517258778
PCDH17,1.6485504,-0.5187626,0.09923978995592961,0.14458125989615114
TNFRSF21,1.6435026,-0.1485057,0.10027897919062062,0.14595059347545775
CCDC102B,1.6385914,-0.56946474,0.10129839089958509,0.1472668559919336
BMP8A,1.638182,0.055675376,0.10138371310465089,0.1472668559919336
GBP2,-1.6357265,-1.667348,0.10189684889345771,0.14786610846335915
IGHA1,-1.6344986,-1.5120332,0.10215419094380965,0.14809259087608675
CST1,-1.6340212,-2.8156223,0.10225440798586943,0.14809259087608675
SHISA2,1.6274046,0.017354785,0.10365119874983209,0.1499677777187531
ITGBL1,1.6186734,0.49850538,0.10551754597696501,0.1525179868103624
FOXP3,1.6179913,0.48277858,0.10566447007180993,0.15258032515281
DACH1,-1.6173774,-0.2310032,0.10579684047318853,0.15262154611932008
OLFML2B,-1.6144443,-0.6133507,0.10643109324530152,0.15329962767230643
SFRP1,1.6142397,-0.10805864,0.10647545568260194,0.15329962767230643
P4HA1,-1.6115111,-0.20798363,0.10706835655293266,0.1540024306583278
COL13A1,-1.6055768,-1.5113176,0.10836694670306964,0.15571789995455754
C15orf48,-1.6013476,-1.6435673,0.10929996139991141,0.15690521802526347
MGP,1.5958906,-0.22710337,0.11051322342240973,0.15849213505457785
RHEX,1.59248,0.064117156,0.11127689757247322,0.15943181231143824
PPP1R1B,1.5886601,0.029598398,0.1121371508821065,0.16050789853621866
GABRE,-1.5767912,-2.476705,0.11484357815141874,0.16422184813481083
TP63,-1.570925,-3.8603108,0.11620008149270639,0.166000116418152
SERINC2,1.5554408,0.26342463,0.11984112239603648,0.17103538827395498
CXCL9,-1.5502567,-2.2081065,0.12107991950036939,0.1724684899859913
ICAM2,1.5507342,-0.18010338,0.12096540254086273,0.1724684899859913
PLAU,-1.5486878,-0.67068535,0.12145678676501086,0.1728378282135198
ARHGEF4,1.539411,-0.17194661,0.12370400053500626,0.17586545530605338
ZNF469,-1.5362732,-1.032696,0.1244713893687352,0.1767854515671891
ABCA12,-1.5138997,-3.8607976,0.1300512985378024,0.18453224792526016
TGM2,1.5025082,-0.57481307,0.13296591051833045,0.18830432414445641
BCAT1,1.5027128,-0.00025524775,0.13291310984729227,0.18830432414445641
GABRA2,1.4902301,-0.1716396,0.1361637643022582,0.19264748173659246
KDM3A,-1.4815671,-0.3965251,0.13845552211455642,0.19570155529653646
MAP2,1.4791796,-0.22345091,0.1390923035502208,0.19641276293835214
PCK1,1.4774061,-0.24283151,0.13956679924168933,0.19689366111831413
EFHD1,1.4698346,-0.18565682,0.1416065548820398,0.1995797082230091
S1PR3,1.4621948,-0.47608462,0.1436878234608685,0.2023190617696137
EGR3,-1.4540094,-2.3249118,0.14594370204421456,0.2052987961770291
MT1E,-1.4525087,-1.2246661,0.1463602045223231,0.20568785912793017
FCGR2B,-1.4440504,-1.8152447,0.14872479180188206,0.2084400848576144
PGK1,1.4439822,0.23180524,0.14874397892220237,0.2084400848576144
THBD,-1.4443233,-1.9195087,0.14864806221834656,0.2084400848576144
LAMB3,-1.4302716,-1.196964,0.1526390889134796,0.21369472447887145
SERPINB2,-1.4179252,-2.5327764,0.1562126084783792,0.21848956656823734
ENPEP,1.4158106,0.30277845,0.15683096233281685,0.2191459264536509
C5orf46,-1.4124,-2.2982488,0.15783221521932356,0.22033557110389898
CREB3L1,-1.4107629,-0.88031685,0.1583145332131246,0.22079920666346603
SYT14,1.4063973,-0.13644321,0.15960617020688972,0.22238964000391268
FAM83G,1.4025092,-0.18664773,0.160763230867641,0.22378972478734116
KCNQ3,1.4017589,-0.5330864,0.16098725104057754,0.22388955442729327
LMO2,1.3993033,-0.431622,0.16172205688329921,0.22469888810817565
TNFAIP6,1.3871615,-0.4890608,0.1653925154049215,0.22958167860739812
ELF3,1.386343,0.18013406,0.16564219951902226,0.22971135216317237
OVCH1,1.3843648,-0.37281573,0.16624677351105055,0.23028932033724106
PENK,1.383137,0.07319089,0.16662286006604432,0.23028932033724106
SBSPON,1.3829324,-0.43877116,0.16668560329171733,0.23028932033724106
FIGN,1.3830688,0.11593444,0.16664377250155737,0.23028932033724106
ROBO4,1.3735874,-0.3172092,0.16956983807624681,0.23405414269679137
PLOD2,1.3700403,0.23885901,0.17067432748629374,0.2353576561021124
TBX2,1.3610363,-0.42370299,0.17350222346464372,0.23903305388287374
CLDN6,1.3550336,0.3809405,0.17540684656364147,0.24143077195557391
IL34,-1.3527144,-2.7479792,0.17614688645553378,0.24222256603333459
NOX4,-1.3518276,-1.2847425,0.1764304572252079,0.24238576833743514
