gene,scores,avg_logFC,p_val,p_val_adj
Anln,-0.959456,1.2667782,0.33732906481207126,0.42649050418320417
Litaf,-0.9916416,1.791361,0.32137239122710526,0.4071039861738989
Cdkn2c,-0.99245644,0.6377207,0.32097492857882826,0.4069071304230847
Cp,-0.99571574,0.5424923,0.31938829091442167,0.40520129586954173
Colec12,-1.0010121,-0.12574556,0.3168209691581665,0.40224777126501354
Gpr6,-1.0010121,0.55350757,0.3168209691581665,0.40224777126501354
Dlk1,-1.0079381,0.25543153,0.31348418543449663,0.39891515194200516
Nos1,-1.0095677,-0.16924599,0.3127024334434999,0.3982218110746389
Cdca7,-1.0132345,-0.34403673,0.31094819009148555,0.39658870071607527
Hmgcs2,-1.0132345,-0.47021398,0.31094819009148555,0.39658870071607527
Ogn,-1.0156789,-0.8895952,0.30978230863731104,0.3957021738748631
Ranbp3l,-1.0169011,-2.2243714,0.3092004520714894,0.3952592851195237
Bmp4,-1.0169011,-2.568011,0.3092004520714894,0.3952592851195237
Scn5a,-1.0169011,-3.2500482,0.3092004520714894,0.3952592851195237
Col5a1,-1.04542,0.9813629,0.2958288872360678,0.37903076177121187
Ecscr,-1.0547905,1.2841768,0.29152114820332065,0.37379637691058887
Gpx8,-1.0633461,0.13119587,0.28762499752341586,0.36908215331058175
Lrrc17,-1.0633461,0.00017306511,0.28762499752341586,0.36908215331058175
Agt,-1.1317915,-0.9847437,0.2577221299353102,0.33197770147222716
Nexn,-1.136273,-1.7032822,0.2558423398476649,0.3298090285919668
Mme,-1.136273,-2.147892,0.2558423398476649,0.3298090285919668
Pthlh,-1.136273,-1.7682155,0.2558423398476649,0.3298090285919668
Mgst1,-1.1541991,0.9994198,0.24841854670858388,0.32122429001317654
Tfpi,-1.1660141,0.37132704,0.24360875725174158,0.3152473602310836
Prkch,-1.1717179,0.35909256,0.24131035746591967,0.3125136447613336
Ascl1,-1.1880144,-0.22096597,0.23482776229223135,0.30435271273187425
Ntn1,-1.1929033,-0.7819755,0.23290725359362663,0.30209652260099257
Myoc,-1.1937181,-1.768706,0.23258825509879189,0.30191571955294916
Slc38a5,-1.1937181,-1.8058293,0.23258825509879189,0.30191571955294916
Lrg1,-1.1953478,-2.2350469,0.23195118840808526,0.3015544839242006
