gene,scores,avg_logFC,p_val,p_val_adj
Slc8a1,-6.109816,-1.0415261,9.974608403011208e-10,2.65305644390219e-09
B3galt2,-6.124289,-1.5293127,9.108946756341726e-10,2.426646513060292e-09
Nwd2,-6.1309686,-2.7659848,8.734555246655947e-10,2.3306011697823248e-09
Clec2l,-6.151565,-1.2736347,7.672211597624961e-10,2.0503955000965912e-09
A2ml1,-6.151565,-2.2338185,7.672211597624961e-10,2.0503955000965912e-09
Mapk11,-6.152678,-1.580261,7.618528702925518e-10,2.0425433412468576e-09
Nefm,-6.1888604,-1.1350528,6.060063930881857e-10,1.6273110970946327e-09
St6galnac5,-6.196097,-1.8251432,5.788043046686368e-10,1.5567520578367654e-09
Sh2d5,-6.204447,-1.1202718,5.488961043730423e-10,1.4786768452741734e-09
Cacna1i,-6.21224,-1.4730171,5.223456131500043e-10,1.4094108759312317e-09
Nr4a1,-6.240629,-1.2432395,4.358140311975572e-10,1.177818949265424e-09
Ache,-6.2500925,-1.2140557,4.10210012772733e-10,1.1104074580852886e-09
Rragd,-6.2517624,-1.3039297,4.0584670497848245e-10,1.1003682436594015e-09
Hivep1,-6.289058,-1.3476757,3.193980676502897e-10,8.687834170228754e-10
Myrip,-6.312994,-1.7577949,2.73687969699371e-10,7.45655554399745e-10
Lmo3,-6.3441668,-1.2912618,2.2363270443168027e-10,6.102704158273612e-10
Rusc1,-6.3508463,-1.2058884,2.1413338440372535e-10,5.852979173701826e-10
Gsg1l,-6.367546,-1.4118775,1.9207644267813448e-10,5.258640067458373e-10
Alcam,-6.3697724,-1.1212406,1.893086451918762e-10,5.191318638948513e-10
Bdnf,-6.3742256,-2.2833414,1.8388945034362122e-10,5.050950425288027e-10
Ahi1,-6.379792,-1.1059833,1.773282481370623e-10,4.878703520759439e-10
Nr2f1,-6.3976054,-1.2989826,1.5783270010662337e-10,4.3494552275284243e-10
Mtcl1,-6.4031715,-1.4442352,1.5218182565217538e-10,4.200618208888453e-10
Asap1,-6.406512,-1.0874059,1.4888671602158022e-10,4.116423842636124e-10
Btbd3,-6.422098,-1.1784034,1.344088962005585e-10,3.722262842061596e-10
Fam155a,-6.4276643,-1.3764791,1.2957937200983702e-10,3.5944376955203966e-10
Pitpnm2,-6.4293346,-1.1595252,1.2816388376531254e-10,3.5610493985039733e-10
Kcnab3,-6.4432507,-1.4982454,1.1694126762351618e-10,3.254607133694217e-10
Osbp2,-6.454384,-1.2783815,1.0866013309216938e-10,3.034180792822869e-10
Hes5,-6.458837,-2.6552796,1.0551068755915629e-10,2.9511391977860523e-10
Rora,-6.46997,-1.6477503,9.80223518062514e-11,2.7462595564384765e-10
Grm2,-6.47331,-2.1637237,9.58789880884229e-11,2.690694139843721e-10
Epha5,-6.4738665,-1.3203287,9.552624384306976e-11,2.6852778578628807e-10
Dgkb,-6.477763,-1.2704203,9.30923146936562e-11,2.621242562814675e-10
Kctd1,-6.4911227,-1.2553298,8.519898045351982e-11,2.4030115124558195e-10
Hopx,-6.514502,-1.4076586,7.293110115994319e-11,2.0604568243674705e-10
Elavl2,-6.5172853,-1.6157167,7.159109395034969e-11,2.0260038540494584e-10
Hecw1,-6.529532,-1.5131036,6.597558686859555e-11,1.8702354388888555e-10
Lrrc8b,-6.5367684,-1.1812711,6.286231131985777e-11,1.7849923197412315e-10
Ppfia2,-6.542335,-1.5146759,6.056570699004563e-11,1.725609380512995e-10
Lhx2,-6.547901,-1.4518992,5.835123568100956e-11,1.6653383222373016e-10
Cxcl14,-6.5573645,-1.1732806,5.4767051575097934e-11,1.5657043145874088e-10
Kcnn2,-6.558478,-2.0423787,5.435981263954958e-11,1.5567094556572887e-10
Scn1a,-6.5590343,-1.7395662,5.415730548859446e-11,1.553556834920261e-10
Thrb,-6.561261,-1.8084439,5.3354630917109775e-11,1.5331475995155818e-10
Gprin1,-6.571281,-1.461046,4.9884295378208164e-11,1.4358818584035605e-10
Fezf2,-6.5779605,-2.4493399,4.769445927408998e-11,1.3752038771825946e-10
Tmem196,-6.5824137,-2.5327075,4.628711452797368e-11,1.336918204837178e-10
Vip,-6.583527,-2.3660705,4.594167601318274e-11,1.32922473972737e-10
Edil3,-6.60134,-1.1856418,4.07457898292705e-11,1.1870653848007575e-10
Calb1,-6.6085763,-1.4957038,3.880330919979379e-11,1.132436853556482e-10
Sobp,-6.618596,-1.6938664,3.62625867504776e-11,1.0619757548354154e-10
Lratd1,-6.620823,-1.5099919,3.572049160997551e-11,1.0479257660797352e-10
Cpne5,-6.633626,-1.1956419,3.27539515837654e-11,9.625767939214972e-11
Cygb,-6.6425323,-1.7981585,3.0833914621149854e-11,9.093300083886475e-11
Atp6v1a,-6.649212,-0.81522584,2.946661393803501e-11,8.705338845314032e-11
Igsf9b,-6.655892,-1.2787684,2.8158713589206647e-11,8.3335911168057e-11
Scn3b,-6.6759315,-1.4223316,2.4566687066557688e-11,7.283351139132889e-11
Slc24a3,-6.676488,-1.5644687,2.447360069832499e-11,7.268572928248111e-11
Hmgcr,-6.7349367,-1.2769146,1.640014888421255e-11,4.8794071282055384e-11
St8sia3,-6.743843,-1.2229228,1.5425123340650484e-11,4.597452541778983e-11
Robo2,-6.762769,-1.3903604,1.353788458118701e-11,4.0421285934236886e-11
Tbc1d30,-6.7716756,-1.788272,1.2729932514513529e-11,3.807654191618727e-11
Smpd3,-6.772789,-1.3292848,1.2632320557526017e-11,3.7851926661677777e-11
Gpr22,-6.777242,-1.7740995,1.2249151469896635e-11,3.6769327894457576e-11
Stxbp6,-6.782809,-1.6957474,1.1786170302102764e-11,3.5442848439775935e-11
Ptpn3,-6.7989516,-1.7869072,1.053832362770531e-11,3.1804168793846725e-11
Chrm3,-6.849607,-2.0909026,7.405318026368077e-12,2.2389100004181182e-11
Cox6a2,-6.8523903,-1.7123011,7.2626133259885186e-12,2.199721261439045e-11
Prmt8,-6.85406,-2.2982233,7.178287736022744e-12,2.178104997157804e-11
Plcb4,-6.863523,-1.8478628,6.7182590942932636e-12,2.0422049796576813e-11
Gap43,-6.87243,-1.0454642,6.31174997103201e-12,1.9221108154537694e-11
Atp2b4,-6.8841195,-1.4780718,5.8146101858312945e-12,1.7771563131604375e-11
Rap1gap,-6.890799,-1.0496724,5.5479805346792154e-12,1.6987532383963134e-11
Ier5,-6.9130654,-1.0798757,4.7429150530567794e-12,1.457557624166078e-11
Nme7,-6.9275384,-1.782595,4.2822677047418605e-12,1.3184051303426863e-11
Acot7,-6.934775,-0.9817171,4.068689690828678e-12,1.2549481413363317e-11
Cacna1g,-6.938671,-1.9276327,3.958048528247153e-12,1.2230660985263722e-11
Kcna6,-6.938671,-1.447066,3.958048528247153e-12,1.2230660985263722e-11
Megf9,-6.9431243,-1.2329376,3.835210828119616e-12,1.1894814394961392e-11
Cadm3,-6.949248,-1.2102652,3.672392713465637e-12,1.1432022502473586e-11
Ccdc136,-6.9498043,-1.365263,3.657931646519064e-12,1.1408131906861867e-11
Ptk2b,-6.962051,-1.0145506,3.3535476554652023e-12,1.0478278083340158e-11
Mapk1,-6.966504,-0.8598044,3.2491385457462088e-12,1.0189928909327197e-11
Pde8b,-6.9798636,-1.5150778,2.9546684213085763e-12,9.28373386209293e-12
Ptprd,-6.9848733,-1.2313542,2.8511287465734373e-12,8.99202143150084e-12
Nsg1,-6.9848733,-1.0471557,2.8511287465734373e-12,8.99202143150084e-12
Mfsd4a,-6.99712,-2.1044278,2.6127787726626758e-12,8.286945503482938e-12
Kcnc4,-7.0088096,-1.3497324,2.4035445315192017e-12,7.63772846405251e-12
Mapk8,-7.015489,-1.3301939,2.291455678081425e-12,7.295335217528174e-12
Gprasp2,-7.0327454,-1.2818105,2.025084867222394e-12,6.459521179887751e-12
Spata2l,-7.0516715,-1.5830163,1.7678087799029194e-12,5.649594218663132e-12
Ajap1,-7.055568,-1.5421628,1.718967359115016e-12,5.503969772709222e-12
Mlip,-7.055568,-2.7054806,1.718967359115016e-12,5.503969772709222e-12
Schip1,-7.0633616,-1.1439394,1.625222743776276e-12,5.223708283533308e-12
Nrxn2,-7.067815,-1.2094539,1.5739258502540688e-12,5.0685236671974904e-12
Fbxo34,-7.0711546,-1.4962757,1.5364988888099761e-12,4.957494495373455e-12
Nlk,-7.0789475,-1.3360898,1.4525319927512794e-12,4.69558899964404e-12
Gfod1,-7.0856276,-1.5089525,1.3841564941642753e-12,4.483173538902017e-12
Lzts3,-7.1463027,-1.2996941,8.914641784881478e-13,2.892956146792619e-12
Aifm3,-7.153539,-1.649102,8.456868062836534e-13,2.7497089388062307e-12
Pvalb,-7.1607757,-1.3954833,8.022188646045637e-13,2.6134300608532394e-12
Adarb1,-7.167455,-1.3720411,7.640454183864448e-13,2.4939035889468227e-12
Tubb3,-7.1735787,-1.0382677,7.306228161801222e-13,2.389449326845886e-12
Slc7a14,-7.176362,-1.4992493,7.159092378767691e-13,2.34589362352992e-12
Shisa9,-7.179702,-1.807831,6.986365240686087e-13,2.293765619061194e-12
Fkbp1b,-7.1813717,-1.3718342,6.901542414764605e-13,2.270350841334501e-12
Grm5,-7.2025247,-1.3956869,5.910781496162748e-13,1.9482399402058e-12
Ptprt,-7.2119875,-1.8362212,5.514099882528759e-13,1.8210612775109712e-12
Cdk14,-7.2270174,-1.3165587,4.937175647658108e-13,1.6337386345892283e-12
Fhl2,-7.252623,-1.399177,4.087760814424015e-13,1.3580090768867132e-12
Shank2,-7.2787857,-1.6555576,3.368378200341283e-13,1.1212363870839004e-12
Magi1,-7.286022,-1.764896,3.1924002888001236e-13,1.0647668423557555e-12
Gnaz,-7.2893624,-1.4703991,3.1142561922103535e-13,1.0407683218897822e-12
Kcnc1,-7.2904754,-1.3830014,3.0886280417229523e-13,1.0342597087920883e-12
Slc23a2,-7.299382,-1.3297956,2.890924489212181e-13,9.699888356019314e-13
Necab1,-7.302722,-1.5107003,2.8200362668828934e-13,9.48096192926029e-13
Slc6a11,-7.313298,-1.8718625,2.6066342699709797e-13,8.781066548739913e-13
Lrrc4,-7.323318,-1.8803343,2.419135054431337e-13,8.16579523393389e-13
Ldb2,-7.3288846,-1.9436707,2.3207613790119885e-13,7.849496736658255e-13
Cnr1,-7.3322244,-1.3394343,2.263634800561602e-13,7.671713910774301e-13
Ociad2,-7.343914,-1.2785723,2.074361334581654e-13,7.044447279660122e-13
Rasgrf2,-7.3528204,-1.6457139,1.9406728318662093e-13,6.60378751086457e-13
Kcnma1,-7.355047,-1.3852535,1.9085960142637626e-13,6.507809127743174e-13
Hapln4,-7.36952,-1.5324175,1.712432128973356e-13,5.8508097739923e-13
Fut9,-7.3928995,-1.3844789,1.4366095138460077e-13,4.928450189337018e-13
Asb13,-7.3973527,-1.4882247,1.3892607600013734e-13,4.785547822873583e-13
Lancl2,-7.4073725,-1.6395924,1.2882617709227766e-13,4.4467516158545946e-13
Map2k1,-7.4090424,-0.9985812,1.2721451756689368e-13,4.400156461521569e-13
Adra1b,-7.4224024,-2.4442704,1.1501493542532735e-13,3.986393947422171e-13
Scg2,-7.4240723,-1.3438702,1.1357325557171541e-13,3.944558731736645e-13
Actr1b,-7.4262986,-1.118608,1.1167861054301735e-13,3.886785596745594e-13
Pip4k2c,-7.444112,-1.3247323,9.759895678172265e-14,3.410890776508852e-13
Hcn1,-7.4446683,-1.6813923,9.718832351603197e-14,3.4036160798010363e-13
Unc5a,-7.446338,-1.5663137,9.596658524471841e-14,3.3678461335359424e-13
Vamp1,-7.4663777,-1.4970334,8.243251025671847e-14,2.898934095011375e-13
Gabrd,-7.4730577,-1.4229606,7.83525665899968e-14,2.7612298624273504e-13
Gjb6,-7.475284,-1.6738827,7.703721216985708e-14,2.7205788583514654e-13
Sez6l,-7.4908705,-1.3902031,6.841834477361588e-14,2.421289211883122e-13
Ppm1l,-7.493097,-1.6493641,6.726713762260266e-14,2.3855708511306975e-13
Gpr158,-7.4992204,-1.4269469,6.419860372016054e-14,2.281561371111836e-13
Ankrd33b,-7.51091,-1.8409553,5.871779813579217e-14,2.091199548014124e-13
Gramd1b,-7.51425,-1.3471668,5.723819698637201e-14,2.0428324656919608e-13
Synpo,-7.5175896,-1.3344561,5.579526718179043e-14,1.9955711517572282e-13
Ina,-7.5777082,-1.31491,3.517123973760652e-14,1.2606152238574959e-13
Cbln2,-7.585501,-2.39725,3.3120397892818926e-14,1.189645061064714e-13
Tmem130,-7.587728,-1.4993836,3.2556363051253127e-14,1.1718896421660923e-13
Cds1,-7.5888414,-1.5931822,3.227789888912702e-14,1.1643593998416851e-13
Prkca,-7.6044273,-1.6159343,2.861678648501365e-14,1.0367417689937058e-13
Cpne9,-7.6077676,-2.1450162,2.788711285653623e-14,1.0124889138625788e-13
Them6,-7.611664,-1.8847971,2.7058932979407663e-14,9.845468904412183e-14
Satb1,-7.6467333,-1.573212,2.0614964752432504e-14,7.517083676537754e-14
Doc2a,-7.6489596,-1.9552602,2.0261176061545543e-14,7.404138469447403e-14
Plppr4,-7.650073,-1.3444374,2.008652836861472e-14,7.356308101882646e-14
Inka2,-7.674009,-1.3832793,1.66702339374718e-14,6.118485425521855e-14
Dkkl1,-7.6923785,-3.979303,1.4442454646729898e-14,5.312421501346381e-14
Arpp21,-7.701285,-1.0925969,1.3470467914284775e-14,4.9657580184019086e-14
Fhod3,-7.705738,-1.8077952,1.3008906615283398e-14,4.806147696767339e-14
Fam163b,-7.7118616,-1.4941976,1.2399576614620188e-14,4.591120768541087e-14
Ank1,-7.720211,-2.8517005,1.1613713257942767e-14,4.309636200132846e-14
Ipcef1,-7.7341275,-1.8711268,1.0411466669639357e-14,3.872052095500832e-14
Tmem25,-7.738024,-1.9222723,1.0097375312397514e-14,3.7719306444756043e-14
mt-Nd6,-7.7385807,-2.2914302,1.0053273116455701e-14,3.7638200687666e-14
Chga,-7.7435904,-1.2576799,9.664788558655858e-15,3.6264530283706466e-14
Syndig1,-7.7569504,-1.8534083,8.699605240975411e-15,3.271596512322073e-14
Cnrip1,-7.7569504,-1.4494827,8.699605240975411e-15,3.271596512322073e-14
Vgf,-7.7591767,-1.241417,8.548238999888258e-15,3.229121294115093e-14
Fam189a1,-7.782556,-2.308299,7.107359446731986e-15,2.6908718986388444e-14
Neurod2,-7.7842264,-1.6493089,7.014117242184427e-15,2.6615645788063253e-14
Vstm2b,-7.7942457,-1.8889314,6.479424228682766e-15,2.4642335132162284e-14
Chst1,-7.805936,-1.177998,5.906172089084409e-15,2.251309587698615e-14
Tsnax,-7.805936,-1.3009384,5.906172089084409e-15,2.251309587698615e-14
Tmem132a,-7.8382215,-1.2777302,4.569725342432829e-15,1.7498196584577647e-14
Cort,-7.8621573,-2.8806767,3.775728074167363e-15,1.4490865051770173e-14
Cobl,-7.8649406,-1.5614048,3.692721021564892e-15,1.4204723197369757e-14
Hspa12a,-7.8783007,-1.4481564,3.3186400471400406e-15,1.2795031924867909e-14
Rims3,-7.8799706,-1.745359,3.2745866449394416e-15,1.265420724170851e-14
Abat,-7.885537,-1.3536851,3.131859879054788e-15,1.213054483108548e-14
Slc6a7,-7.9005666,-2.1899168,2.776386044981464e-15,1.0803483661143152e-14
Elavl4,-7.917266,-1.8825538,2.4278978045766687e-15,9.491386533705534e-15
Kcna2,-7.942872,-1.4983668,1.9755261376283523e-15,7.740931089401539e-15
Rasl11b,-7.947325,-1.6164724,1.905814538984587e-15,7.485220186993202e-15
Adap1,-7.951222,-1.2397276,1.8468082115624894e-15,7.287522543747758e-15
Nptx1,-7.9562316,-1.3702337,1.7735804130869325e-15,7.015032175056784e-15
Wipf3,-7.961798,-1.503278,1.6955673608875026e-15,6.738176675299981e-15
Sytl2,-7.968478,-1.637807,1.606403116720556e-15,6.398965969685438e-15
Pcp4,-7.986291,-1.2640069,1.390592254493567e-15,5.5524598095099426e-15
Clstn2,-7.992971,-1.63004,1.3172532103961098e-15,5.2721491587520485e-15
Rab26,-7.994084,-2.0153584,1.3054061428450617e-15,5.2372022103163454e-15
Asic2,-7.9985375,-1.7824923,1.2590584487231948e-15,5.063342708860503e-15
Faah,-8.002991,-1.8494823,1.2143325660495062e-15,4.89518715474633e-15
Satb2,-8.017464,-1.9602984,1.0795113216037959e-15,4.3621599317691845e-15
Pde2a,-8.018577,-1.1783062,1.0697736955491278e-15,4.3332279089592384e-15
Fgf12,-8.036946,-1.6425449,9.210497291102543e-16,3.739817861435598e-15
Gabra4,-8.038616,-1.6692203,9.08585959881175e-16,3.698142853656792e-15
Ndn,-8.04474,-1.1087538,8.642908763433751e-16,3.5263906872165378e-15
Rapgefl1,-8.050306,-1.6731896,8.258728459158499e-16,3.3778400340256535e-15
Rap1gds1,-8.073686,-1.121422,6.820747920762203e-16,2.796506647512503e-15
Basp1,-8.093168,-0.765007,5.813248607838733e-16,2.3892593911434987e-15
Neto1,-8.094281,-1.6114718,5.760332120363048e-16,2.373313307433893e-15
Ralyl,-8.106528,-1.849126,5.208676679682291e-16,2.1512986482913836e-15
Gda,-8.108754,-1.3587267,5.114125565233142e-16,2.117449525900717e-15
Mtfp1,-8.112651,-1.8570057,4.9527140596787e-16,2.0556820578567642e-15
Myl4,-8.114321,-1.9773029,4.885084331887118e-16,2.0326303866094663e-15
Podxl2,-8.129908,-1.3076193,4.296188929504704e-16,1.792033149006801e-15
Mast1,-8.13603,-1.7665331,4.0844907890518765e-16,1.7079674170139811e-15
Kcnq3,-8.141597,-1.8181895,3.9009786872478165e-16,1.6352980481954065e-15
Erc2,-8.148277,-1.5458044,3.6914657930704636e-16,1.5513384995378624e-15
Mpp3,-8.16442,-2.0349634,3.2298401136614837e-16,1.360742163174174e-15
Slitrk1,-8.169987,-1.9557981,3.0842459185071595e-16,1.302667685681039e-15
Egr4,-8.1733265,-2.3050942,3.00001490951401e-16,1.2702833911569396e-15
Kcnmb4,-8.180006,-1.6452359,2.838297458175605e-16,1.204842936159897e-15
Garnl3,-8.194479,-1.6133912,2.516809916725822e-16,1.0710778405104066e-15
Rasl10a,-8.205612,-1.80257,2.2941919588591963e-16,9.78816416965053e-16
Plekhg5,-8.206725,-1.7972456,2.273027902016921e-16,9.722544283181793e-16
Cdk5r2,-8.206725,-1.3402379,2.273027902016921e-16,9.722544283181793e-16
Rimbp2,-8.211179,-1.619665,2.1902793668029607e-16,9.41652075599943e-16
Extl1,-8.225095,-2.067409,1.950364741710782e-16,8.406572130296986e-16
Rgs7,-8.235671,-1.7883323,1.785536611099157e-16,7.715904995521036e-16
Chrm1,-8.2568245,-1.5010843,1.4959974068285067e-16,6.481370208450309e-16
Btbd10,-8.260164,-1.5914671,1.454725376215921e-16,6.318845884803522e-16
Pde1a,-8.27742,-1.5053351,1.2587247691214996e-16,5.481648541174199e-16
Epop,-8.288553,-1.6695719,1.1463428618393188e-16,5.005200911043883e-16
Gabra5,-8.2991295,-2.0139318,1.048769156293519e-16,4.591096228461993e-16
Shisa4,-8.305809,-1.4236603,9.914125129431531e-17,4.3513431703849615e-16
Gucy1b1,-8.305809,-1.4909302,9.914125129431531e-17,4.3513431703849615e-16
Cep170b,-8.306923,-1.5879499,9.821585886320716e-17,4.3333558726785107e-16
Dync1i1,-8.308036,-1.688045,9.729898513431206e-17,4.30419984238891e-16
Amph,-8.311376,-1.4125164,9.459870667896985e-17,4.195789602304705e-16
Disp2,-8.318056,-1.3873763,8.941793500856073e-17,3.987043733405586e-16
Camkv,-8.323623,-1.1766584,8.531516369811902e-17,3.8142231429930334e-16
Camk2n2,-8.325849,-1.4377551,8.372654060520364e-17,3.753181726862595e-16
St8sia5,-8.347002,-1.832391,7.001771248413783e-17,3.1470527990865154e-16
Kcnc2,-8.363701,-1.8326918,6.078070231415495e-17,2.739205377750522e-16
Vopp1,-8.378174,-1.6027188,5.375503253439514e-17,2.429091658341888e-16
Nol4,-8.3826275,-2.1831217,5.175910218675346e-17,2.351541912863042e-16
Large1,-8.389307,-1.5633875,4.8901502856547094e-17,2.22773513013159e-16
Ppp1r9a,-8.392091,-1.3607312,4.775729006183017e-17,2.1815218639656664e-16
Miat,-8.399883,-1.6455185,4.469211680550228e-17,2.0470694373310443e-16
Ano3,-8.411573,-1.7321244,4.0454700693587907e-17,1.8580424007082315e-16
Itm2c,-8.43718,-0.71755385,3.2508736439734246e-17,1.49718317685461e-16
Cplx2,-8.451653,-1.2396686,2.8720876677633026e-17,1.3263679586566241e-16
Cckbr,-8.453879,-2.1055212,2.8178147013347286e-17,1.3048888465409584e-16
Zdhhc8,-8.454992,-1.5360346,2.791058908516255e-17,1.2960690677391782e-16
Syt16,-8.475032,-1.936269,2.350154669949983e-17,1.0943518006055183e-16
Phactr1,-8.476145,-1.3868072,2.3277853043980664e-17,1.0869464157480972e-16
Igfbp6,-8.484495,-1.656339,2.166579158715664e-17,1.0144901297495907e-16
Gad1,-8.500638,-1.4149302,1.8855192743327363e-17,8.853513687579133e-17
Dgkz,-8.5101,-1.1102192,1.737821665886041e-17,8.18285215785556e-17
Epha7,-8.510657,-1.9559678,1.7294983139853766e-17,8.166535578116342e-17
Cacna1a,-8.512884,-1.736329,1.6965964612354658e-17,8.033742679822023e-17
Syt13,-8.513997,-1.5262115,1.6803779211697026e-17,7.979421710413193e-17
Hk1,-8.533481,-1.277399,1.4200973415480343e-17,6.762559861592763e-17
Gabra3,-8.539603,-2.0507302,1.3468329075076776e-17,6.431892379319335e-17
Dagla,-8.54183,-1.7785517,1.3211267875760489e-17,6.327105783234582e-17
Kcnab2,-8.547397,-1.4113798,1.2589606230640683e-17,6.046608021059139e-17
Rab3c,-8.55686,-1.729566,1.1598361905185022e-17,5.586488929116339e-17
Kcnip3,-8.566322,-1.6688671,1.0684218623039381e-17,5.160968823370459e-17
Pdp1,-8.573003,-1.7165416,1.0082127717372857e-17,4.884166193920396e-17
Tesc,-8.580795,-1.8646148,9.421911300514958e-18,4.577523958429377e-17
Rap1gap2,-8.595268,-1.5542728,8.307023353136398e-18,4.04756703090501e-17
Krt12,-8.598052,-2.67913,8.108063417744024e-18,3.962108896868519e-17
Sv2a,-8.599722,-1.3295299,7.990952803043696e-18,3.916265790646196e-17
Gpr162,-8.609185,-1.6816301,7.358185593244661e-18,3.6166988252176246e-17
Khdrbs3,-8.613082,-1.4838549,7.112248791429081e-18,3.5060675127250103e-17
Lynx1,-8.618092,-1.5739577,6.807934154721096e-18,3.365922739437107e-17
Gpr26,-8.624214,-1.9068623,6.453402916544075e-18,3.2000502367877845e-17
Gls2,-8.662066,-2.4627562,4.632862522015441e-18,2.3040952365408153e-17
Oxr1,-8.68823,-1.3450733,3.6813128836425986e-18,1.8417520706557166e-17
Gnb5,-8.695466,-1.511695,3.4540906157328636e-18,1.733231738819983e-17
Kcnip4,-8.722185,-2.0612679,2.728831086927831e-18,1.3734027117142766e-17
Cnih3,-8.757255,-2.388267,2.0006365935923562e-18,1.0129729258520333e-17
Necab3,-8.831289,-2.0701244,1.0347603859861638e-18,5.287027990403469e-18
Trbc2,-8.835186,-2.1885414,9.993203425760151e-19,5.121516755702077e-18
Sst,-8.837969,-1.3797762,9.747426694330543e-19,5.010833111061053e-18
Nsg2,-8.852442,-1.1752422,8.562482340610296e-19,4.415194114897518e-18
Cacnb4,-8.861348,-1.7097697,7.90523586335524e-19,4.088831226553895e-18
Epha4,-8.893634,-1.7638574,5.914211544657512e-19,3.07795343856634e-18
Npy,-8.896975,-1.4974642,5.738983542192208e-19,2.9960345759084166e-18
Baalc,-8.900314,-1.5319476,5.568885856074748e-19,2.9162919389600163e-18
Golga7b,-8.906994,-1.7797648,5.243492215715831e-19,2.7544720045682223e-18
Ak5,-8.918684,-1.7631687,4.718631804125764e-19,2.4865266654342976e-18
Cyp46a1,-8.924251,-1.4946882,4.487286430514356e-19,2.372052984180702e-18
Nsmf,-8.9398365,-1.3581127,3.897468388532554e-19,2.066764782688714e-18
St3gal5,-8.943176,-1.5924644,3.781416322138184e-19,2.0115698852893316e-18
Cntnap1,-8.954866,-1.7302704,3.4014838511421654e-19,1.8152045567523744e-18
Pgbd5,-8.957092,-1.8290718,3.333515736361272e-19,1.7845987110902224e-18
Strbp,-8.958206,-1.556058,3.300036623448023e-19,1.772319988503555e-18
Rasal1,-8.969339,-1.97344,2.9829913774662523e-19,1.6071822133079392e-18
Kcnj3,-8.976019,-2.1639104,2.807413621988979e-19,1.517447684425554e-18
Klc2,-8.978246,-1.7555215,2.7511880812292924e-19,1.4966819302739291e-18
Ryr2,-8.998841,-1.9861042,2.281118068129616e-19,1.2449868417291833e-18
Nrsn1,-9.007192,-1.418699,2.1140099566970481e-19,1.1575409567451916e-18
Kcnq5,-9.025004,-2.321396,1.7968842006938547e-19,9.871118762635195e-19
Homer1,-9.035581,-1.6143062,1.631340592979087e-19,8.991093563271623e-19
Gfra2,-9.039477,-2.1036205,1.5742289637511896e-19,8.704864763374176e-19
Pcnx2,-9.039477,-2.065757,1.5742289637511896e-19,8.704864763374176e-19
Dusp14,-9.042817,-1.8342925,1.526851954494935e-19,8.498801773198627e-19
Bcl11a,-9.047827,-1.7809631,1.4584162531097232e-19,8.144842928496495e-19
Hs3st2,-9.075103,-2.2908592,1.1357009108088552e-19,6.363710770232285e-19
Atrnl1,-9.077887,-1.9829053,1.1070381632725732e-19,6.223850008231423e-19
Arhgef25,-9.087349,-1.6937954,1.0148293434580781e-19,5.7245910280303e-19
Sidt1,-9.09236,-2.575566,9.691294504152067e-20,5.485207428107618e-19
Tspan5,-9.095142,-1.4968098,9.44625766028928e-20,5.364580786130501e-19
Dnajc6,-9.106276,-1.5666637,8.525866115634144e-20,4.858298623857964e-19
Nrxn1,-9.109058,-1.4014072,8.309977977850818e-20,4.7513853676079e-19
Prickle1,-9.112955,-1.9943973,8.016784226346799e-20,4.599390540781218e-19
Crmp1,-9.125201,-1.696185,7.160283021006223e-20,4.1220670405176234e-19
Arc,-9.138561,-1.6936679,6.328864877209075e-20,3.668559261582226e-19
Camta2,-9.161384,-1.5484881,5.123590226099003e-20,2.980192100371081e-19
Synj1,-9.163054,-1.395772,5.0448944725841016e-20,2.94460680847704e-19
Camk1g,-9.175301,-2.3435738,4.503172749865743e-20,2.637572610635649e-19
Btbd8,-9.177527,-1.8969526,4.4110498342111545e-20,2.592648521436696e-19
Syngr3,-9.183093,-1.6275579,4.1888136543174465e-20,2.470665176458817e-19
Camkk1,-9.18532,-1.7366903,4.1030512802703433e-20,2.4286018317374814e-19
Nrxn3,-9.194226,-1.883195,3.777019866895793e-20,2.243523108216194e-19
Arpp19,-9.196453,-0.8307809,3.6995979234952e-20,2.205327698367174e-19
Olfm2,-9.210926,-1.7399205,3.233231489980456e-20,1.9341858130452482e-19
Camk2b,-9.236532,-1.2676694,2.5461561943707377e-20,1.528603058120432e-19
Grin2b,-9.250448,-1.9404811,2.2355279090948934e-20,1.346925596841762e-19
Sphkap,-9.265478,-2.0826428,1.9420540769367146e-20,1.174313994003819e-19
Ngef,-9.31168,-1.2984028,1.2582589755677381e-20,7.63586042573779e-20
Fgf13,-9.31669,-1.932759,1.200262159636949e-20,7.310292356339533e-20
Ly6h,-9.32337,-1.3397244,1.1270264570264001e-20,6.889205360950468e-20
Vstm2a,-9.344522,-1.973131,9.23048742787207e-21,5.683681086539541e-20
Egr3,-9.3996315,-1.8247,5.475462495831629e-21,3.396403120108106e-20
Rgs7bp,-9.411321,-1.6693746,4.899402858598379e-21,3.0503319278903244e-20
Hivep2,-9.425238,-1.8197877,4.2913426253912566e-21,2.6816903172054653e-20
Cacna2d1,-9.433587,-1.9482156,3.962992670319565e-21,2.4857427905996974e-20
Rims1,-9.437484,-2.0240114,3.818390900597195e-21,2.4040131475295444e-20
Ephx4,-9.456966,-1.9354409,3.170064538939588e-21,2.0033377781794916e-20
Fam81a,-9.473666,-2.0994604,2.701908288686093e-21,1.7139274842571027e-20
