cell_id,score,true_label,predicted,annotation,sample
2278_9,2.5299935,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2298_9,1.186162,0,0,03B-Fibroblast,HS10_VDZ_L_1
2313_9,4.7474675,0,1,03B-Fibroblast,HS10_VDZ_L_1
2317_9,1.2017331,0,0,03B-Fibroblast,HS10_VDZ_L_1
2320_9,2.3864746,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2328_9,2.3092093,0,1,03B-Fibroblast,HS10_VDZ_L_1
2333_9,1.3652592,0,0,03B-Fibroblast,HS10_VDZ_L_1
2336_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2337_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2338_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2339_9,2.4755342,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2340_9,2.2516174,0,1,03B-Fibroblast,HS10_VDZ_L_1
2351_9,2.0352776,0,1,03B-Fibroblast,HS10_VDZ_L_1
2376_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2385_9,1.0594872,0,0,03B-Fibroblast,HS10_VDZ_L_1
2397_9,2.4542968,0,1,03B-Fibroblast,HS10_VDZ_L_1
2407_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2415_9,1.3130596,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2417_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2418_9,1.1975577,0,0,03B-Fibroblast,HS10_VDZ_L_1
2420_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2436_9,1.1906546,0,0,03B-Fibroblast,HS10_VDZ_L_1
2438_9,1.3088797,0,0,03B-Fibroblast,HS10_VDZ_L_1
2448_9,3.5104282,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2459_9,1.2930932,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
2470_9,3.23366,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2488_9,2.1951454,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2494_9,2.2151494,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2500_9,3.03,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2501_9,2.333806,0,1,03B-Fibroblast,HS10_VDZ_L_1
2508_9,1.1401904,0,0,03B-Fibroblast,HS10_VDZ_L_1
2509_9,2.443739,0,1,03B-Fibroblast,HS10_VDZ_L_1
2512_9,3.3444,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2516_9,1.1924322,0,0,03B-Fibroblast,HS10_VDZ_L_1
2527_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2530_9,1.1039761,0,0,03B-Fibroblast,HS10_VDZ_L_1
2535_9,3.2735353,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2536_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2541_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2550_9,2.2392437,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2552_9,2.4045892,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2553_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2554_9,3.7477598,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2560_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2563_9,2.5505157,0,1,03B-Fibroblast,HS10_VDZ_L_1
2564_9,1.1582346,0,0,03B-Fibroblast,HS10_VDZ_L_1
2565_9,3.08001,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2568_9,2.3015714,0,1,03B-Fibroblast,HS10_VDZ_L_1
2573_9,2.4264727,0,1,03B-Fibroblast,HS10_VDZ_L_1
2574_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2576_9,3.322196,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2582_9,1.1831436,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2587_9,1.1966685,0,0,03B-Fibroblast,HS10_VDZ_L_1
2588_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2591_9,2.512403,0,1,03B-Fibroblast,HS10_VDZ_L_1
2595_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2597_9,2.2151093,0,1,03B-Fibroblast,HS10_VDZ_L_1
2598_9,2.7093117,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2599_9,1.1675118,0,0,03B-Fibroblast,HS10_VDZ_L_1
2616_9,3.6773562,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2617_9,1.3187027,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2622_9,1.0442762,0,0,03B-Fibroblast,HS10_VDZ_L_1
2637_9,1.3407946,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2638_9,2.6111193,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2639_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2647_9,1.2162793,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2657_9,2.5320425,0,1,03B-Fibroblast,HS10_VDZ_L_1
2659_9,2.6130474,0,1,03B-Fibroblast,HS10_VDZ_L_1
2661_9,1.1291854,0,0,03B-Fibroblast,HS10_VDZ_L_1
2662_9,2.3984709,0,1,03B-Fibroblast,HS10_VDZ_L_1
2672_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2678_9,2.539696,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2683_9,2.4118319,0,1,03B-Fibroblast,HS10_VDZ_L_1
2689_9,1.2055845,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2692_9,2.6952128,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2698_9,1.1562774,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2702_9,1.2777447,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2707_9,1.1747501,0,0,03B-Fibroblast,HS10_VDZ_L_1
2713_9,5.3883114,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2714_9,1.3072442,0,0,03B-Fibroblast,HS10_VDZ_L_1
2716_9,1.2788147,0,0,03B-Fibroblast,HS10_VDZ_L_1
2719_9,1.1876105,0,0,03B-Fibroblast,HS10_VDZ_L_1
2721_9,2.6554027,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2733_9,2.4679499,0,1,03B-Fibroblast,HS10_VDZ_L_1
2736_9,2.3464942,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2740_9,1.084275,0,0,03B-Fibroblast,HS10_VDZ_L_1
2742_9,1.3325114,0,0,03B-Fibroblast,HS10_VDZ_L_1
2746_9,2.4961166,0,1,03B-Fibroblast,HS10_VDZ_L_1
2753_9,2.334559,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2756_9,2.1701572,0,1,03B-Fibroblast,HS10_VDZ_L_1
2757_9,4.1802664,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2760_9,1.2791806,0,0,03B-Fibroblast,HS10_VDZ_L_1
2763_9,2.2644315,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2766_9,1.1964258,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2767_9,2.66295,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2769_9,3.330937,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2773_9,3.2351382,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2782_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2800_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2803_9,1.0961981,0,0,03B-Fibroblast,HS10_VDZ_L_1
2805_9,2.924314,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2806_9,1.1785991,0,0,03B-Fibroblast,HS10_VDZ_L_1
2811_9,3.484868,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2813_9,1.1071128,0,0,03B-Fibroblast,HS10_VDZ_L_1
2825_9,2.1074965,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2840_9,2.166717,0,1,03B-Fibroblast,HS10_VDZ_L_1
2857_9,1.0326258,0,0,03B-Fibroblast,HS10_VDZ_L_1
2858_9,1.1427929,0,0,03B-Fibroblast,HS10_VDZ_L_1
2859_9,2.161482,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2862_9,1.2079916,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2869_9,2.3003032,0,1,03B-Fibroblast,HS10_VDZ_L_1
2871_9,2.3357437,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2875_9,2.4961398,0,1,03B-Fibroblast,HS10_VDZ_L_1
2880_9,1.0369765,0,0,03B-Fibroblast,HS10_VDZ_L_1
2882_9,2.3300033,0,1,03B-Fibroblast,HS10_VDZ_L_1
2889_9,1.1562325,0,0,03B-Fibroblast,HS10_VDZ_L_1
2890_9,1.3576965,0,0,03B-Fibroblast,HS10_VDZ_L_1
2896_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2904_9,2.3292217,0,1,03B-Fibroblast,HS10_VDZ_L_1
2907_9,1.2248793,0,0,03B-Fibroblast,HS10_VDZ_L_1
2911_9,1.2941338,0,0,03B-Fibroblast,HS10_VDZ_L_1
2918_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
2923_9,2.4311423,0,1,03B-Fibroblast,HS10_VDZ_L_1
2925_9,3.594317,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2927_9,2.1245189,0,1,03B-Fibroblast,HS10_VDZ_L_1
2933_9,1.2339418,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2938_9,2.4371324,0,1,03B-Fibroblast,HS10_VDZ_L_1
2940_9,2.4872026,0,1,03B-Fibroblast,HS10_VDZ_L_1
2942_9,1.1758862,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2948_9,3.473009,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
2953_9,1.2434368,0,0,03B-Fibroblast,HS10_VDZ_L_1
2959_9,2.1242828,0,1,03B-Fibroblast,HS10_VDZ_L_1
2961_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2968_9,1.2432486,0,0,03A-Myofibroblast,HS10_VDZ_L_1
2979_9,2.3608413,0,1,03B-Fibroblast,HS10_VDZ_L_1
2992_9,2.4034085,0,1,03A-Myofibroblast,HS10_VDZ_L_1
2996_9,3.6134186,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3007_9,1.1448052,0,0,03B-Fibroblast,HS10_VDZ_L_1
3016_9,1.2355624,0,0,03B-Fibroblast,HS10_VDZ_L_1
3023_9,3.453286,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3035_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3037_9,2.29421,0,1,03B-Fibroblast,HS10_VDZ_L_1
3039_9,1.2721212,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3042_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3045_9,1.1938303,0,0,03B-Fibroblast,HS10_VDZ_L_1
3049_9,2.4203653,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3059_9,1.1800654,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3063_9,1.1854675,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3065_9,1.1636499,0,0,03B-Fibroblast,HS10_VDZ_L_1
3066_9,2.379806,0,1,03B-Fibroblast,HS10_VDZ_L_1
3068_9,3.7695017,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3071_9,2.4873505,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3074_9,2.5697541,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3078_9,1.1236627,0,0,03B-Fibroblast,HS10_VDZ_L_1
3080_9,2.3420126,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3084_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3094_9,1.3496193,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3096_9,3.2061095,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3098_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3104_9,1.1431614,0,0,03B-Fibroblast,HS10_VDZ_L_1
3107_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3109_9,1.1455123,0,0,03B-Fibroblast,HS10_VDZ_L_1
3115_9,3.012402,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3127_9,2.1934857,0,1,03B-Fibroblast,HS10_VDZ_L_1
3128_9,2.0263972,0,1,03B-Fibroblast,HS10_VDZ_L_1
3137_9,3.2949228,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3138_9,1.3129547,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3141_9,1.336455,0,0,03B-Fibroblast,HS10_VDZ_L_1
3147_9,1.2091279,0,0,03B-Fibroblast,HS10_VDZ_L_1
3150_9,4.239128,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3153_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3154_9,1.150275,0,0,03B-Fibroblast,HS10_VDZ_L_1
3158_9,2.248608,0,1,03B-Fibroblast,HS10_VDZ_L_1
3164_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3165_9,3.7611666,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3166_9,1.2072132,0,0,03B-Fibroblast,HS10_VDZ_L_1
3167_9,1.2504119,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3168_9,1.2246614,0,0,03B-Fibroblast,HS10_VDZ_L_1
3172_9,1.1640013,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3175_9,2.5632172,0,1,03B-Fibroblast,HS10_VDZ_L_1
3178_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3181_9,1.0921239,0,0,03B-Fibroblast,HS10_VDZ_L_1
3184_9,1.1017734,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
3187_9,2.1348367,0,1,03B-Fibroblast,HS10_VDZ_L_1
3197_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3203_9,1.2418572,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3206_9,2.2855926,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3211_9,1.1191318,0,0,03B-Fibroblast,HS10_VDZ_L_1
3221_9,1.2038937,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3223_9,1.2042109,0,0,03B-Fibroblast,HS10_VDZ_L_1
3225_9,1.0290765,0,0,03B-Fibroblast,HS10_VDZ_L_1
3227_9,1.2179022,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3232_9,1.3383162,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3235_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3237_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3239_9,1.1597754,0,0,03B-Fibroblast,HS10_VDZ_L_1
3247_9,1.2338486,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3256_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3260_9,1.162906,0,0,03B-Fibroblast,HS10_VDZ_L_1
3269_9,2.2279916,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3278_9,2.416789,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3280_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3282_9,1.1917317,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
3285_9,1.1864022,0,0,03B-Fibroblast,HS10_VDZ_L_1
3286_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3288_9,2.582861,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3291_9,1.1937804,0,0,03B-Fibroblast,HS10_VDZ_L_1
3293_9,3.1177313,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3304_9,1.1906538,0,0,03B-Fibroblast,HS10_VDZ_L_1
3307_9,1.1840239,0,0,03B-Fibroblast,HS10_VDZ_L_1
3309_9,1.1554724,0,0,03B-Fibroblast,HS10_VDZ_L_1
3320_9,1.1015588,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3325_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3340_9,1.1985058,0,0,03B-Fibroblast,HS10_VDZ_L_1
3350_9,1.1081339,0,0,03B-Fibroblast,HS10_VDZ_L_1
3367_9,2.442872,0,1,03B-Fibroblast,HS10_VDZ_L_1
3375_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3382_9,1.330082,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3388_9,1.3346958,0,0,03B-Fibroblast,HS10_VDZ_L_1
3390_9,2.4626677,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3391_9,1.3852456,0,0,03B-Fibroblast,HS10_VDZ_L_1
3395_9,1.1901008,0,0,03B-Fibroblast,HS10_VDZ_L_1
3398_9,2.4995136,0,1,03B-Fibroblast,HS10_VDZ_L_1
3402_9,1.2206547,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
3425_9,2.5083866,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3429_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3435_9,3.1968875,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3442_9,1.2600741,0,0,03B-Fibroblast,HS10_VDZ_L_1
3458_9,1.2716221,0,0,03B-Fibroblast,HS10_VDZ_L_1
3485_9,1.3448765,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3493_9,1.3732843,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3494_9,3.4698415,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3498_9,1.212914,0,0,03B-Fibroblast,HS10_VDZ_L_1
3500_9,1.3732237,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3508_9,1.3366634,0,0,03B-Fibroblast,HS10_VDZ_L_1
3509_9,1.112976,0,0,03B-Fibroblast,HS10_VDZ_L_1
3528_9,1.2220997,0,0,03B-Fibroblast,HS10_VDZ_L_1
3529_9,1.2527027,0,0,03B-Fibroblast,HS10_VDZ_L_1
3532_9,3.1479151,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3534_9,2.4019077,0,1,03B-Fibroblast,HS10_VDZ_L_1
3538_9,2.1868854,0,1,03B-Fibroblast,HS10_VDZ_L_1
3541_9,2.4111204,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3546_9,1.0423124,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
3550_9,1.1482754,0,0,03B-Fibroblast,HS10_VDZ_L_1
3553_9,2.8015487,0,1,03B-Fibroblast,HS10_VDZ_L_1
3557_9,1.1749525,0,0,03B-Fibroblast,HS10_VDZ_L_1
3559_9,3.4815388,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3560_9,3.3214877,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3564_9,2.5736136,0,1,03B-Fibroblast,HS10_VDZ_L_1
3565_9,2.407866,0,1,03B-Fibroblast,HS10_VDZ_L_1
3566_9,2.40075,0,1,03B-Fibroblast,HS10_VDZ_L_1
3575_9,1.2554328,0,0,03B-Fibroblast,HS10_VDZ_L_1
3581_9,2.094849,0,1,03B-Fibroblast,HS10_VDZ_L_1
3586_9,1.3028319,0,0,03B-Fibroblast,HS10_VDZ_L_1
3590_9,3.3023956,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3593_9,1.3576264,0,0,03B-Fibroblast,HS10_VDZ_L_1
3594_9,1.2672149,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3598_9,1.3334143,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3600_9,3.6694,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3609_9,2.4770663,0,1,03B-Fibroblast,HS10_VDZ_L_1
3611_9,2.2732928,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3617_9,2.3230224,0,1,03B-Fibroblast,HS10_VDZ_L_1
3619_9,1.1855655,0,0,03B-Fibroblast,HS10_VDZ_L_1
3625_9,1.0833904,0,0,03B-Fibroblast,HS10_VDZ_L_1
3626_9,1.2340184,0,0,03B-Fibroblast,HS10_VDZ_L_1
3627_9,1.183064,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3629_9,2.410544,0,1,03B-Fibroblast,HS10_VDZ_L_1
3630_9,1.1773286,0,0,03B-Fibroblast,HS10_VDZ_L_1
3631_9,2.479634,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3633_9,1.1338246,0,0,03B-Fibroblast,HS10_VDZ_L_1
3638_9,3.2651153,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3639_9,1.1130427,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
3643_9,1.2235482,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3644_9,1.142575,0,0,03B-Fibroblast,HS10_VDZ_L_1
3646_9,3.6185246,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3651_9,2.6335852,0,1,03B-Fibroblast,HS10_VDZ_L_1
3652_9,4.0676665,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3657_9,1.1989602,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3659_9,4.0127525,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3660_9,1.1691325,0,0,03B-Fibroblast,HS10_VDZ_L_1
3663_9,4.511363,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3664_9,2.4564705,0,1,03B-Fibroblast,HS10_VDZ_L_1
3668_9,4.3599367,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3669_9,2.327818,0,1,03B-Fibroblast,HS10_VDZ_L_1
3670_9,2.0598857,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3671_9,2.3567843,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3672_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3678_9,2.5685053,0,1,03B-Fibroblast,HS10_VDZ_L_1
3683_9,4.2572308,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3685_9,1.1842635,0,0,03B-Fibroblast,HS10_VDZ_L_1
3690_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3693_9,3.1597152,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3700_9,2.9796486,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3701_9,1.1692002,0,0,03B-Fibroblast,HS10_VDZ_L_1
3705_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3706_9,1.2270595,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3710_9,3.5460615,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3713_9,3.198079,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3714_9,2.512278,0,1,03B-Fibroblast,HS10_VDZ_L_1
3715_9,3.0273118,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3716_9,1.1705428,0,0,03B-Fibroblast,HS10_VDZ_L_1
3719_9,2.2012734,0,1,03B-Fibroblast,HS10_VDZ_L_1
3723_9,1.2221364,0,0,03B-Fibroblast,HS10_VDZ_L_1
3725_9,2.9475284,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3729_9,2.1308722,0,1,03B-Fibroblast,HS10_VDZ_L_1
3731_9,1.1504759,0,0,03B-Fibroblast,HS10_VDZ_L_1
3737_9,2.2547798,0,1,03B-Fibroblast,HS10_VDZ_L_1
3739_9,2.435612,0,1,03B-Fibroblast,HS10_VDZ_L_1
3741_9,1.3640918,0,0,03B-Fibroblast,HS10_VDZ_L_1
3742_9,1.1639328,0,0,03B-Fibroblast,HS10_VDZ_L_1
3746_9,3.4623172,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3749_9,3.1770496,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3753_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3756_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3757_9,2.2096667,0,1,03B-Fibroblast,HS10_VDZ_L_1
3762_9,3.607008,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3765_9,1.1390693,0,0,03B-Fibroblast,HS10_VDZ_L_1
3767_9,3.939127,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3769_9,2.5046372,0,1,03B-Fibroblast,HS10_VDZ_L_1
3772_9,1.1708692,0,0,03B-Fibroblast,HS10_VDZ_L_1
3779_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3781_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3800_9,1.2344787,0,0,03B-Fibroblast,HS10_VDZ_L_1
3805_9,2.260704,0,1,03B-Fibroblast,HS10_VDZ_L_1
3809_9,2.2548757,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3811_9,3.3487732,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3814_9,1.3346113,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3832_9,1.2948927,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3833_9,1.3240213,0,0,03B-Fibroblast,HS10_VDZ_L_1
3838_9,2.5882368,0,1,03B-Fibroblast,HS10_VDZ_L_1
3843_9,2.3705678,0,1,03B-Fibroblast,HS10_VDZ_L_1
3845_9,1.297798,1,0,03C-activated_fibroblast,HS10_VDZ_L_1
3848_9,2.174871,0,1,03B-Fibroblast,HS10_VDZ_L_1
3853_9,2.146985,0,1,03B-Fibroblast,HS10_VDZ_L_1
3861_9,3.9148157,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3862_9,1.1261444,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3868_9,2.2782469,0,1,03B-Fibroblast,HS10_VDZ_L_1
3869_9,1.2091322,0,0,03B-Fibroblast,HS10_VDZ_L_1
3870_9,1.2710485,0,0,03B-Fibroblast,HS10_VDZ_L_1
3872_9,3.529805,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3878_9,2.3385727,0,1,03A-Myofibroblast,HS10_VDZ_L_1
3886_9,2.3140287,0,1,03B-Fibroblast,HS10_VDZ_L_1
3887_9,1.0973586,0,0,03B-Fibroblast,HS10_VDZ_L_1
3888_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3898_9,1.2469699,0,0,03B-Fibroblast,HS10_VDZ_L_1
3911_9,1.1738762,0,0,03B-Fibroblast,HS10_VDZ_L_1
3912_9,2.4592316,0,1,03B-Fibroblast,HS10_VDZ_L_1
3915_9,0.0,0,0,03B-Fibroblast,HS10_VDZ_L_1
3917_9,1.2390368,0,0,03B-Fibroblast,HS10_VDZ_L_1
3918_9,2.2373765,0,1,03B-Fibroblast,HS10_VDZ_L_1
3928_9,1.2675014,0,0,03B-Fibroblast,HS10_VDZ_L_1
3931_9,2.0135632,0,1,03B-Fibroblast,HS10_VDZ_L_1
3932_9,3.3069324,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3934_9,3.4077644,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3938_9,4.1866436,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3939_9,2.223177,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3944_9,1.29285,0,0,03B-Fibroblast,HS10_VDZ_L_1
3954_9,2.5031977,0,1,03B-Fibroblast,HS10_VDZ_L_1
3955_9,3.8455687,1,1,03C-activated_fibroblast,HS10_VDZ_L_1
3961_9,2.062325,0,1,03B-Fibroblast,HS10_VDZ_L_1
3973_9,2.286058,0,1,03B-Fibroblast,HS10_VDZ_L_1
3990_9,2.3707647,0,1,03B-Fibroblast,HS10_VDZ_L_1
3991_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
3995_9,0.0,0,0,03A-Myofibroblast,HS10_VDZ_L_1
4017_9,2.2041583,0,1,03B-Fibroblast,HS10_VDZ_L_1
